time,FX,FY,FZ,RX,RY,RZ,
1544.51,-6.59627,3.12418,0.226753,-0.358477,0.177476,-0.123707,
1544.51,-6.21388,2.97289,0.167373,-0.355904,0.18682,-0.122092,
1544.52,-6.31698,2.93027,0.300101,-0.355915,0.18055,-0.123978,
1544.53,-6.55745,2.9481,0.226637,-0.354868,0.177482,-0.127029,
1544.53,-6.49421,3.01521,0.225227,-0.358318,0.179413,-0.124591,
1544.54,-6.5132,3.16939,0.163343,-0.362632,0.179589,-0.119613,
1544.54,-6.59916,3.04187,0.201154,-0.356119,0.176074,-0.121497,
1544.55,-6.42727,2.99643,0.213589,-0.3579,0.182004,-0.124904,
1544.55,-6.48557,3.00927,0.106029,-0.355603,0.181828,-0.122223,
1544.56,-6.18388,3.11435,0.0526864,-0.358492,0.186034,-0.121399,
1544.57,-6.55544,2.95877,0.139896,-0.356749,0.179017,-0.123195,
1544.57,-6.49645,3.12457,0.119998,-0.359956,0.179504,-0.119232,
1544.58,-6.44442,2.88752,0.102919,-0.35365,0.180483,-0.120003,
1544.58,-6.52478,2.8747,0.144178,-0.353699,0.1791,-0.123844,
1544.58,-6.52991,3.00818,0.145096,-0.357417,0.181814,-0.121142,
1544.59,-6.32963,2.95298,0.124326,-0.356849,0.18752,-0.122661,
1544.6,-6.58517,2.90753,0.19568,-0.354265,0.177236,-0.123646,
1544.6,-6.51851,3.08745,0.189754,-0.358514,0.178551,-0.124179,
1544.61,-6.55278,3.06856,0.229265,-0.358212,0.177848,-0.124045,
1544.61,-6.41514,2.96604,0.194737,-0.356569,0.183065,-0.125199,
1544.62,-6.52538,3.27635,0.24551,-0.364481,0.176882,-0.1251,
1544.63,-6.59009,3.0309,0.12653,-0.357056,0.176926,-0.122578,
1544.63,-6.49221,3.03225,0.140217,-0.358827,0.181132,-0.123927,
1544.64,-6.56055,2.99738,0.228621,-0.358772,0.177942,-0.123113,
1544.64,-6.44279,3.03416,0.238301,-0.357465,0.181807,-0.125041,
1544.65,-6.51863,3.2545,0.312324,-0.359147,0.181218,-0.122359,
1544.66,-6.40034,2.9726,0.322901,-0.357291,0.181315,-0.123339,
1544.66,-6.38272,2.9568,0.167156,-0.358267,0.18165,-0.122408,
1544.67,-6.28133,3.19171,0.163771,-0.362055,0.18453,-0.119923,
1544.67,-6.33095,3.21043,0.315179,-0.364559,0.184509,-0.121295,
1544.68,-6.47809,3.21761,0.055801,-0.364342,0.181178,-0.123333,
1544.69,-6.32353,3.17036,0.0906323,-0.359389,0.185073,-0.123814,
1544.69,-6.49793,2.93096,0.195837,-0.356576,0.179141,-0.12745,
1544.7,-6.58432,3.07525,0.22599,-0.356416,0.178935,-0.122262,
1544.7,-6.41547,3.02361,0.229945,-0.356756,0.182199,-0.123151,
1544.71,-6.45796,3.21285,0.241383,-0.363303,0.182665,-0.120873,
1544.76,-6.28474,3.27129,0.240947,-0.362894,0.186563,-0.121279,
1544.76,-6.37562,3.06602,0.156261,-0.359431,0.184872,-0.124982,
