time,x,y,z,r,p,y,
2795.83,-0.329194,0.043099,0.0155007,-3.37373e-05,-3.14159,-1.98847e-05,
2795.84,-0.329196,0.0430929,0.015499,1.11931e-05,-3.14157,1.54791e-05,
2795.84,-0.329173,0.0430855,0.0154935,-2.90225e-05,3.14153,-2.94479e-05,
2795.85,-0.329203,0.0431043,0.0155118,3.23915e-05,-3.14151,-4.60448e-05,
2795.86,-0.329169,0.0430934,0.0154892,4.80539e-05,3.14155,-7.66188e-05,
2795.86,-0.329177,0.0430957,0.015499,7.53014e-06,3.14159,-3.43232e-05,
2795.87,-0.329168,0.0430906,0.0154938,-4.40502e-05,3.14155,-5.57064e-05,
2795.87,-0.329195,0.043094,0.015518,2.90844e-05,-3.14155,-5.35057e-05,
2795.88,-0.329182,0.0431001,0.0155034,-0.000103835,-3.14156,-3.5521e-05,
2795.89,-0.329183,0.0430846,0.0154983,-3.91676e-05,3.14159,4.36092e-05,
2795.89,-0.329177,0.0430771,0.0154908,-5.76284e-05,3.14157,-6.45478e-05,
2795.9,-0.329183,0.0430983,0.0154984,-3.67061e-05,3.14159,6.75883e-07,
2795.9,-0.329186,0.043099,0.0154911,9.30507e-05,3.14158,-7.42349e-05,
2795.9,-0.329165,0.0430768,0.0154911,-2.26006e-05,3.14156,-3.10918e-05,
2795.91,-0.329191,0.0431061,0.0155024,-1.47435e-05,-3.14158,-8.62924e-05,
2795.92,-0.329177,0.0430761,0.0154969,6.77281e-05,3.14155,-6.49423e-05,
2795.92,-0.329187,0.0430921,0.0154991,-4.19023e-05,-3.14159,-1.44597e-06,
2795.93,-0.329194,0.0431075,0.0154955,-1.46152e-05,-3.14157,-8.33053e-05,
2795.94,-0.329176,0.04309,0.01548,-2.54697e-05,3.14155,-0.000101088,
2795.94,-0.329224,0.043133,0.0155089,-6.65001e-05,-3.14149,-7.66456e-05,
2795.95,-0.329192,0.0431158,0.015487,-0.000111067,-3.14156,-4.26877e-05,
2795.95,-0.329191,0.0431001,0.0154968,-1.70392e-05,3.14157,-1.18586e-05,
2795.96,-0.329185,0.0431158,0.0155088,-0.00014446,-3.14156,-4.19352e-05,
2795.96,-0.329178,0.0430709,0.0155105,2.14985e-05,-3.14159,2.76636e-05,
2795.97,-0.329183,0.0430993,0.0154966,3.00275e-05,-3.14158,4.18846e-05,
2795.97,-0.329185,0.0430934,0.0154865,4.10848e-05,3.14158,-4.65569e-05,
2795.98,-0.32921,0.0431121,0.0155074,-7.45044e-05,-3.14151,-0.000114061,
2795.99,-0.329165,0.0431006,0.0154868,0.000106029,3.14157,-1.97868e-05,
2795.99,-0.329151,0.0430732,0.0154705,-5.13709e-05,3.14152,-6.43409e-05,
2795.99,-0.329179,0.04309,0.0154785,3.3525e-05,3.14156,-6.84865e-05,
2796,-0.329193,0.0430907,0.0155094,-4.86455e-05,-3.14153,9.94675e-06,
2796.01,-0.329185,0.043091,0.0155023,-7.49742e-05,-3.14157,3.95985e-05,
2796.01,-0.329179,0.0430688,0.015489,2.41101e-05,-3.14159,7.98131e-05,
2796.02,-0.329176,0.0430976,0.0154969,-5.36674e-05,-3.14158,-8.40898e-07,
2796.02,-0.329187,0.0430929,0.0155025,5.10492e-05,-3.14155,1.33052e-05,
2796.03,-0.329177,0.0430913,0.015502,-7.94273e-06,-3.14156,-2.09953e-05,
2796.04,-0.329169,0.0430879,0.0154941,4.65056e-07,3.14156,5.64312e-05,
2796.04,-0.329218,0.04311,0.0155029,1.08138e-05,-3.14151,-8.68356e-05,
