time,x,y,z,r,p,y,
22.2426,-0.329195,0.043098,0.00550861,-1.47433e-05,-3.14154,-6.91636e-05,
22.2488,-0.329172,0.0430859,0.00549973,4.06322e-05,3.14156,-3.69196e-05,
22.2549,-0.329216,0.0431159,0.00552979,-8.94121e-06,-3.14146,-0.000106516,
22.258,-0.32918,0.0430987,0.00551587,3.52684e-05,-3.14158,-9.6625e-05,
22.2643,-0.329176,0.0430755,0.00548709,2.51689e-05,-3.14158,1.31661e-05,
22.2695,-0.32918,0.0430913,0.00549935,7.86566e-05,3.14157,2.17791e-05,
22.2728,-0.329219,0.043128,0.00552594,-0.000106143,-3.14148,-0.000180161,
22.2802,-0.329202,0.0431137,0.00550915,2.343e-05,-3.14156,-0.000138846,
22.2864,-0.329172,0.0430906,0.0055012,-5.69579e-05,3.14158,1.63565e-06,
22.2895,-0.329207,0.0430987,0.00551348,-4.96377e-05,-3.14153,8.99298e-06,
22.2958,-0.329184,0.0430692,0.00551742,0.000103324,-3.14155,-1.70529e-05,
22.2989,-0.329203,0.043118,0.00552049,2.4197e-05,-3.14149,-0.000104842,
22.305,-0.329184,0.0431046,0.00550215,-1.21867e-05,3.14159,8.30571e-05,
22.3104,-0.329196,0.0430787,0.00551102,-3.43597e-05,-3.14148,8.4156e-05,
22.3134,-0.329177,0.0431056,0.00550085,9.10476e-05,3.14156,-6.81747e-05,
22.3187,-0.329176,0.0430839,0.00551074,-1.49801e-05,-3.14157,3.38209e-06,
22.325,-0.32921,0.0431096,0.00549853,-2.0959e-05,-3.14155,-1.15894e-05,
22.3281,-0.329196,0.0431109,0.00551702,-3.20811e-05,-3.14152,-8.04856e-05,
22.3344,-0.3292,0.0431084,0.00551071,-4.02549e-05,-3.14152,-6.50561e-05,
22.3404,-0.329186,0.0431029,0.0055153,3.05689e-05,-3.14157,-4.23456e-05,
22.4219,-0.329169,0.0430831,0.00550326,-5.16093e-05,3.14157,-1.23288e-05,
22.4259,-0.32921,0.0430979,0.00552851,0.000199931,-3.14151,-0.000129257,
22.429,-0.329166,0.0430842,0.00550142,1.43191e-05,3.14156,-1.06743e-05,
22.4353,-0.329194,0.0431021,0.00551269,-6.67441e-05,-3.14156,-3.42212e-05,
22.4415,-0.329195,0.043084,0.00550342,-3.362e-05,-3.14156,-1.64695e-05,
22.4446,-0.329163,0.043086,0.00550083,-6.75267e-05,3.14155,6.08046e-05,
22.4509,-0.329175,0.0430816,0.00550621,6.5312e-05,-3.14159,-4.42986e-05,
22.4569,-0.329195,0.0431214,0.0055056,-0.000111655,-3.14156,-2.28301e-06,
22.763,-0.329192,0.0430859,0.00551054,-5.46145e-05,-3.14153,-1.2954e-06,
22.7662,-0.329208,0.0430979,0.00551548,-2.8091e-06,-3.1415,-7.20774e-05,
22.7735,-0.329172,0.0430918,0.00549467,-1.2124e-05,3.14158,-8.57978e-06,
22.7797,-0.329186,0.0430943,0.00551569,3.85337e-05,-3.14152,-8.88514e-05,
22.7829,-0.329179,0.0430897,0.0055038,4.14131e-05,3.14156,8.42398e-06,
22.7889,-0.329216,0.04309,0.00550861,5.84633e-05,-3.14151,-2.11129e-05,
22.792,-0.329214,0.0431052,0.00552696,1.36682e-05,-3.14144,-7.13873e-05,
22.7983,-0.329177,0.0430857,0.0055132,1.6401e-05,-3.14154,5.55038e-05,
23.1295,-0.329227,0.043108,0.00552411,2.33608e-05,-3.14145,-9.13599e-05,
23.1329,-0.329198,0.0430953,0.0054957,-4.79044e-05,-3.14157,1.50246e-05,
23.1382,-0.329184,0.0430826,0.0055037,-3.58319e-05,-3.14154,5.28419e-05,
23.1444,-0.32919,0.0431008,0.00551614,-4.72881e-05,-3.14155,-3.62473e-05,
23.1475,-0.329207,0.0431259,0.00550784,-8.57555e-05,-3.14147,-2.10825e-05,
23.1537,-0.329178,0.0430896,0.0055013,4.44722e-05,-3.14157,-2.78103e-05,
23.1569,-0.329183,0.0431006,0.0055062,1.89053e-05,-3.14157,-5.83244e-05,
23.163,-0.329196,0.0431051,0.00549631,-0.00013902,-3.14156,-3.92483e-05,
23.1693,-0.329201,0.0430983,0.00550915,4.21036e-05,-3.14153,-5.90387e-05,
23.1727,-0.329189,0.0431045,0.00549903,-4.26363e-05,3.14158,2.32091e-05,
