time,FX,FY,FZ,RX,RY,RZ,
22.325,-4.33204,3.89045,-0.811548,-0.224328,0.241007,-0.250191,
22.3281,-4.5223,4.15326,-0.912252,-0.227736,0.240197,-0.259256,
22.3344,-4.48244,4.35338,-0.84108,-0.233991,0.239685,-0.257014,
22.3404,-4.59661,4.0961,-0.815865,-0.225221,0.235301,-0.25169,
22.4219,-4.55122,4.09523,-0.878946,-0.228325,0.236698,-0.257009,
22.4259,-4.59805,4.20173,-0.971221,-0.230996,0.2393,-0.253487,
22.429,-4.14702,3.9579,-0.953464,-0.223359,0.250072,-0.260954,
22.4353,-4.62855,4.1974,-0.989257,-0.230027,0.238985,-0.256333,
22.4415,-4.12905,4.24259,-1.00579,-0.230819,0.245377,-0.258731,
22.4446,-4.49999,4.12589,-0.943478,-0.227961,0.23956,-0.255943,
22.4509,-4.69274,4.14593,-0.881202,-0.225723,0.234695,-0.253455,
22.4569,-4.68954,4.00487,-0.82914,-0.226286,0.235055,-0.255129,
22.763,-4.43068,3.89187,-0.88271,-0.22312,0.242961,-0.254909,
22.7662,-4.6179,4.02864,-1.09232,-0.224387,0.236693,-0.260717,
22.7735,-4.51948,4.07596,-0.935456,-0.225774,0.236972,-0.259874,
22.7797,-4.12821,4.22852,-0.883631,-0.22843,0.24731,-0.262011,
22.7829,-4.37962,4.49083,-0.983863,-0.237207,0.242542,-0.263573,
22.7889,-4.41925,4.0732,-0.989828,-0.225286,0.241133,-0.254015,
22.792,-4.51138,4.14649,-1.01432,-0.228339,0.241419,-0.25924,
22.7983,-4.31341,4.11579,-0.861241,-0.225152,0.242968,-0.25941,
23.1295,-4.58143,3.96379,-1.02581,-0.224797,0.236781,-0.258092,
23.1329,-4.14916,4.21294,-1.00033,-0.230198,0.24754,-0.26061,
23.1382,-4.46943,4.09745,-0.944488,-0.226398,0.241854,-0.25903,
23.1444,-4.49171,4.34742,-0.93874,-0.234078,0.239117,-0.257231,
23.1475,-4.35929,3.88851,-0.946681,-0.224753,0.245047,-0.252618,
23.1537,-4.43671,4.22126,-0.944121,-0.228999,0.239311,-0.257652,
23.1569,-4.66644,4.10559,-1.07658,-0.227426,0.235961,-0.259497,
23.163,-4.58552,4.15132,-0.940371,-0.227963,0.236577,-0.256768,
23.1693,-4.57291,4.18998,-0.826542,-0.228025,0.236186,-0.260645,
23.1727,-4.45282,4.32548,-0.876235,-0.236398,0.240163,-0.259784,
23.1809,-4.2719,4.00455,-0.933657,-0.222337,0.243699,-0.256688,
23.1859,-4.39199,4.18936,-0.94426,-0.23106,0.246071,-0.252245,
23.1891,-4.27486,4.34717,-0.938342,-0.233463,0.244195,-0.261268,
23.1953,-4.66298,4.09655,-1.00679,-0.223307,0.234798,-0.259428,
23.2014,-4.48777,4.18864,-1.09503,-0.228504,0.239675,-0.25903,
23.2045,-4.77386,4.24121,-0.992501,-0.231388,0.234596,-0.256525,
23.251,-4.43619,4.16424,-0.899713,-0.231059,0.239297,-0.253076,
23.2552,-4.56685,4.25271,-0.892056,-0.230177,0.238977,-0.252728,
23.2583,-4.46876,4.24025,-1.00309,-0.230159,0.24088,-0.252664,
23.2636,-4.41088,4.11236,-0.88468,-0.229764,0.240107,-0.252825,
23.2669,-4.623,3.98715,-0.856674,-0.222421,0.237674,-0.253047,
23.2726,-4.39548,4.20792,-0.941067,-0.228574,0.23977,-0.258094,
23.2788,-4.41702,4.21586,-0.933793,-0.230375,0.241016,-0.260096,
23.2819,-4.56572,3.96873,-0.938948,-0.223616,0.237881,-0.250997,
23.288,-4.40257,4.25081,-0.862868,-0.232183,0.245331,-0.256161,
23.2933,-4.40364,4.02258,-0.913981,-0.226829,0.243035,-0.254777,
23.2964,-4.66729,4.32569,-0.886347,-0.232607,0.233807,-0.255539,
23.3025,-4.31839,4.23139,-0.860233,-0.231733,0.245443,-0.259917,
23.3107,-4.47995,4.04554,-0.871812,-0.225232,0.243951,-0.252633,
