time,FX,FY,FZ,RX,RY,RZ,
13.6354,-0.680557,0.828092,-5.51794,-0.0429645,-0.139996,-0.0541772,
13.6385,-0.926719,0.565201,-5.40892,-0.0344115,-0.145257,-0.0516429,
13.645,-0.675338,0.477115,-5.35959,-0.0332791,-0.145343,-0.048592,
13.6496,-0.744489,0.619831,-5.3821,-0.0376908,-0.143262,-0.0533589,
13.6527,-0.912867,0.549195,-5.45952,-0.0360439,-0.143251,-0.0523174,
13.6599,-0.94435,0.645279,-5.41819,-0.0375912,-0.145122,-0.0520147,
13.6679,-0.831379,0.582684,-5.46515,-0.0361603,-0.141333,-0.0489672,
13.6709,-0.764578,0.7961,-5.55075,-0.0435481,-0.14529,-0.0520699,
13.678,-0.913206,0.593548,-5.48897,-0.035784,-0.144956,-0.0481034,
13.681,-0.813207,0.721986,-5.52341,-0.0376587,-0.141993,-0.0485023,
13.689,-1.00317,0.63977,-5.41461,-0.0389201,-0.147518,-0.0482049,
13.696,-0.56777,0.553403,-5.4931,-0.037313,-0.135271,-0.0517005,
13.699,-0.859222,0.73706,-5.59217,-0.0377383,-0.14281,-0.0492462,
13.7069,-0.755916,0.543308,-5.44053,-0.0360385,-0.145013,-0.0531484,
13.7099,-0.924777,0.514946,-5.45376,-0.0352623,-0.145329,-0.0492466,
13.717,-0.822588,0.629094,-5.48593,-0.0386701,-0.145979,-0.049878,
13.7249,-0.890539,0.631988,-5.45518,-0.0372154,-0.14624,-0.0516932,
13.728,-0.79722,0.847892,-5.49626,-0.0422468,-0.142066,-0.0494557,
13.7341,-0.834197,0.732621,-5.56119,-0.0386481,-0.138913,-0.0510817,
13.7372,-0.872222,0.570467,-5.51331,-0.0364854,-0.144238,-0.0516069,
13.7453,-0.838896,0.416173,-5.53271,-0.0317138,-0.14401,-0.0498216,
13.7525,-1.00594,0.659427,-5.54154,-0.0366549,-0.145521,-0.0499536,
13.7555,-0.864548,0.541331,-5.56837,-0.0360346,-0.143715,-0.053403,
13.7634,-0.805589,0.767606,-5.49723,-0.0400779,-0.140542,-0.0476286,
