Relative_Time(s),Ard_Micros,CH1(V),CH2(V),CH3(V),CH4(V),CH5(V),CH6(V)
26.640519,411341095,1.49734277,1.46414119,0.84246407,0.95387709,1.29744664,1.06473757
26.643619,411344195,1.49691778,1.46387237,0.84236632,0.95402133,1.29743890,1.06486631
26.651710,411352286,1.49676818,1.46398860,0.84236513,0.95397543,1.29722849,1.06470657
26.654819,411355395,1.49718302,1.46416980,0.84233175,0.95403683,1.29724339,1.06474055
26.661954,411362530,1.49699110,1.46407622,0.84228585,0.95402312,1.29744843,1.06480671
26.669862,411370438,1.49690467,1.46406430,0.84241400,0.95400881,1.29731373,1.06447292
26.672899,411373475,1.49695474,1.46392065,0.84249447,0.95411968,1.29742638,1.06463147
26.679989,411380565,1.49714428,1.46396893,0.84256063,0.95405530,1.29742042,1.06467498
26.683025,411383601,1.49719852,1.46401304,0.84251771,0.95390689,1.29723564,1.06464697
26.690120,411390696,1.49696249,1.46383839,0.84229360,0.95411670,1.29755393,1.06475485
26.698243,411398819,1.49703461,1.46394926,0.84233234,0.95402908,1.29724578,1.06475783
26.701347,411401923,1.49701613,1.46402198,0.84248910,0.95397484,1.29732207,1.06470478
26.708438,411409014,1.49717408,1.46372276,0.84238122,0.95391583,1.29736797,1.06487168
26.716354,411416930,1.49694341,1.46400290,0.84237407,0.95396590,1.29734353,1.06475783
26.719377,411419953,1.49697262,1.46380025,0.84231089,0.95425498,1.29741625,1.06468273
26.725555,411426131,1.49710017,1.46401304,0.84229420,0.95403504,1.29743592,1.06456769
26.728662,411429238,1.49704236,1.46406966,0.84231625,0.95404577,1.29718617,1.06487644
26.735905,411436481,1.49692136,1.46388548,0.84238182,0.95408332,1.29755989,1.06479777
26.743862,411444438,1.49694222,1.46398323,0.84237526,0.95387232,1.29744605,1.06472684
26.746885,411447461,1.49695474,1.46399456,0.84252904,0.95421922,1.29734353,1.06481088
26.753956,411454532,1.49698096,1.46400469,0.84234069,0.95387709,1.29726604,1.06458855
26.756984,411457560,1.49712044,1.46397787,0.84257613,0.95405352,1.29735128,1.06470300
26.764860,411465436,1.49701673,1.46403807,0.84285389,0.95141303,1.29629687,1.06411768
26.773216,411473792,1.49689811,1.45944911,0.84421704,0.95115792,1.29894212,1.06462253
26.776463,411477039,1.49717766,1.46411436,0.84250937,0.95415961,1.29737571,1.06477750
26.782617,411483193,1.49693209,1.46372097,0.84245632,0.95402789,1.29738167,1.06487406
26.790738,411491314,1.49693805,1.46378892,0.84247599,0.95404994,1.29740909,1.06472266
26.793844,411494420,1.49703521,1.46396476,0.84250043,0.95409345,1.29743293,1.06469107
26.800954,411501530,1.49678606,1.46389621,0.84232221,0.95397305,1.29742995,1.06471611
26.803991,411504567,1.49719673,1.46396297,0.84249268,0.95400166,1.29793302,1.06536282
26.812017,411512593,1.49293262,1.46728772,0.84000180,0.95548462,1.29756705,1.06213046
26.816709,411517285,1.50126117,1.46893161,0.84001670,0.95669877,1.29807309,1.06257809
26.819959,411520535,1.49988848,1.46522837,0.84217916,0.95556509,1.29374102,1.06737030
26.827615,411528191,1.49799722,1.46487194,0.84277759,0.95412921,1.29738167,1.06463922
26.834863,411535439,1.49701256,1.46382647,0.84256957,0.95396232,1.29732565,1.06480909
26.837882,411538458,1.49719912,1.46395641,0.84244798,0.95402848,1.29756347,1.06468571
26.845885,411546461,1.49679083,1.46390813,0.84231625,0.95390629,1.29748956,1.06490207
26.852936,411553512,1.49714488,1.46395939,0.84238360,0.95423471,1.29711584,1.06298102
26.856024,411556600,1.49793583,1.46442908,0.84245453,0.95410299,1.29719273,1.06467617
26.862302,411562878,1.49675745,1.46396774,0.84235082,0.95407140,1.29730419,1.06485797
26.869552,411570128,1.49708170,1.46396952,0.84258209,0.95424604,1.29758016,1.06473459
26.872664,411573240,1.49696666,1.46389144,0.84241221,0.95408332,1.29740850,1.06472326
26.880775,411581351,1.49720687,1.46378237,0.84229062,0.95407140,1.29738942,1.06471730
26.883844,411584420,1.49705905,1.46419781,0.84241639,0.95409882,1.29736439,1.06465770
26.890943,411591519,1.49685103,1.46391290,0.84223519,0.95390391,1.29745976,1.06476022
26.898864,411599440,1.49701494,1.46407026,0.84237347,0.95412862,1.29810766,1.06246246
26.902042,411602618,1.50176007,1.45982641,0.84208558,0.95612657,1.30134360,1.06469823
26.907489,411608065,1.49695951,1.46412926,0.84246824,0.95398616,1.29730180,1.06481267
26.914586,411615162,1.49691659,1.46419721,0.84237168,0.95402371,1.29731671,1.06470300
26.917697,411618273,1.49676698,1.46388667,0.84229062,0.95413041,1.29749910,1.06468511
26.924870,411625446,1.49695712,1.46381157,0.84230314,0.95405650,1.29712120,1.06456114
26.927897,411628473,1.49708050,1.46396058,0.84249328,0.95410120,1.29734710,1.06448007
26.935867,411636443,1.49712044,1.46407383,0.84258149,0.95403325,1.29758731,1.06498433
26.942962,411643538,1.49726349,1.46410304,0.84232340,0.95407617,1.29747704,1.06294049
26.946083,411646659,1.50283176,1.46471041,0.84275554,0.95425856,1.29744724,1.06464816
26.950555,411651131,1.49696189,1.46386700,0.84236572,0.95403146,1.29729167,1.06489254
26.956867,411657443,1.49692434,1.46393913,0.84243486,0.95417094,1.29723505,1.06458021
26.959898,411660474,1.49692911,1.46386700,0.84252427,0.95409524,1.29752890,1.06463385
26.967862,411668438,1.49697500,1.46397548,0.84236811,0.95400047,1.29726247,1.06472922
26.970885,411671461,1.49700004,1.46394747,0.84228824,0.95401894,1.29718498,1.06469525
26.977951,411678527,1.49682540,1.46402198,0.84253917,0.95402193,1.29747645,1.06472684
26.985864,411686440,1.49720567,1.46405059,0.84253023,0.95412206,1.29745082,1.06466068
26.988905,411689481,1.49678487,1.46389144,0.84259341,0.95205736,1.29629031,1.06229676
26.995101,411695677,1.49640757,1.46507221,0.84282587,0.95227074,1.30171314,1.06879068
26.999716,411700292,1.49792987,1.46479743,0.84263573,0.95211815,1.29650787,1.06696201
27.002998,411703574,1.49810034,1.46417099,0.84253083,0.95421445,1.29732743,1.06468392
27.010442,411711018,1.49698991,1.46378356,0.84239493,0.95399749,1.29738108,1.06482876
27.018354,411718930,1.49706739,1.46422046,0.84242592,0.95383834,1.29744307,1.06488121
27.021378,411721954,1.49693745,1.46390694,0.84235797,0.95428240,1.29749910,1.06454981
27.028449,411729025,1.49712342,1.46403092,0.84235976,0.95394027,1.29718796,1.06462611
27.031477,411732053,1.49697441,1.46434742,0.84254871,0.95402073,1.29718379,1.06466127
27.039440,411740016,1.49701852,1.46377581,0.84239433,0.95403444,1.29743651,1.06491042
27.045516,411746092,1.49714428,1.46408575,0.84242473,0.95400166,1.29735664,1.06488479
27.048590,411749166,1.49700123,1.46381515,0.84220539,0.95399510,1.29744009,1.06479121
27.056650,411757226,1.49689871,1.46385985,0.84235976,0.95410239,1.29737035,1.06468631
27.059743,411760319,1.49713236,1.46412092,0.84255884,0.95406722,1.29717783,1.06481207
27.066892,411767468,1.49677771,1.46402973,0.84233950,0.95405650,1.29751757,1.06481148
27.074856,411775432,1.49696964,1.46412390,0.84241460,0.95385146,1.29740790,1.06472863
27.077888,411778464,1.49680692,1.46378117,0.84048460,0.95772516,1.29825965,1.06342984
27.084132,411784708,1.49294752,1.46618145,0.84029565,0.95729184,1.29831866,1.06485737
27.092362,411792938,1.49716276,1.46394687,0.84248612,0.95412862,1.29737750,1.06471313
27.095385,411795961,1.49718302,1.46407860,0.84247480,0.95414531,1.29735008,1.06467856
27.102460,411803036,1.49717230,1.46406251,0.84248314,0.95409822,1.29715875,1.06474710
27.105478,411806054,1.49710137,1.46411556,0.84249387,0.95407736,1.29722670,1.06467021
27.113354,411813930,1.49698871,1.46379369,0.84241758,0.95384132,1.29737095,1.06497777
27.120435,411821011,1.49723786,1.46395462,0.84243725,0.95388483,1.29731015,1.06459928
27.123458,411824034,1.49694580,1.46407562,0.84246109,0.95472347,1.29422144,1.06802893
27.130767,411831343,1.50014240,1.46503108,0.84250818,0.95386576,1.29721478,1.06456173
27.133877,411834453,1.49741131,1.46407264,0.84253917,0.95408093,1.29743115,1.06464518
27.141129,411841705,1.49690109,1.46395880,0.84239851,0.95403504,1.29732267,1.06481505
27.149266,411849842,1.49694282,1.46403330,0.84245811,0.95400226,1.29738823,1.06469882
27.152353,411852929,1.49688083,1.46412092,0.84244977,0.95402073,1.29735962,1.06474531
27.159453,411860029,1.49704653,1.46386939,0.84239016,0.95390212,1.29741625,1.06486154
27.167340,411867916,1.49705368,1.46420139,0.84230373,0.95412981,1.29739121,1.06446517
27.170377,411870953,1.49692672,1.46514433,0.84048520,0.95301520,1.29307762,1.06724990
27.178051,411878627,1.49644214,1.46343189,0.84214817,0.95391881,1.29726247,1.06452776
27.181155,411881731,1.49717885,1.46404701,0.84247838,0.95389437,1.29735724,1.06454325
27.188426,411889002,1.49701554,1.46380442,0.84228764,0.95413815,1.29744307,1.06482459
27.196360,411896936,1.49700361,1.46379906,0.84251414,0.95412921,1.29741029,1.06462193
27.199387,411899963,1.49710196,1.46410304,0.84258924,0.95393192,1.29740969,1.06465531
27.206454,411907030,1.49701911,1.46398085,0.84231208,0.95400643,1.29737571,1.06484128
27.214367,411914943,1.49700838,1.46385210,0.84241043,0.95441472,1.29432038,1.06834722
27.217576,411918152,1.49278957,1.46877783,0.84268640,0.95425915,1.29750088,1.06472386
27.225134,411925710,1.49710613,1.46387654,0.84241281,0.95404934,1.29735843,1.06461478
27.232452,411933028,1.49707752,1.46387475,0.84237407,0.95398020,1.29774467,1.06467319
27.235476,411936052,1.49694401,1.46417635,0.84242354,0.95428001,1.29748598,1.06481446
27.243365,411943941,1.49716037,1.46401900,0.84242831,0.95409107,1.29752175,1.06456173
27.246402,411946978,1.49692911,1.46418231,0.84228943,0.95383775,1.29715816,1.06460882
27.253450,411954026,1.49702388,1.46395224,0.84235917,0.95399808,1.29743413,1.06344891
27.261383,411961959,1.50235313,1.46000641,0.84393631,0.95433604,1.29439012,1.06853081
27.264602,411965178,1.49291891,1.46877902,0.84300528,0.95424365,1.29731671,1.06466544
27.272866,411973442,1.49707931,1.46394389,0.84244798,0.95408093,1.29733638,1.06472088
27.275898,411976474,1.49719316,1.46384018,0.84272574,0.95384132,1.29775182,1.06475485
27.282027,411982603,1.49713296,1.46379607,0.84238718,0.95397007,1.29757420,1.06487823
27.290126,411990702,1.49692792,1.46395462,0.84255467,0.95409047,1.29736379,1.06466366
27.293263,411993839,1.49696428,1.46409767,0.84255288,0.95402908,1.29732624,1.06467677
27.299403,411999979,1.49708527,1.46379906,0.84238539,0.95374417,1.29732803,1.06504036
27.307354,412007930,1.49715859,1.46393793,0.84249089,0.95398735,1.29736499,1.06466425
27.310387,412010963,1.49705368,1.46386760,0.84235797,0.95405471,1.29734412,1.06457663
27.317494,412018070,1.49709362,1.46419662,0.84243784,0.95402908,1.29747466,1.06465591
27.320515,412021091,1.49703401,1.46428006,0.84248076,0.95423233,1.29739121,1.06470896
27.327616,412028192,1.49699825,1.46380382,0.84239910,0.95395696,1.29720644,1.06480730
27.335694,412036270,1.49717706,1.46398383,0.84232519,0.95384252,1.29740552,1.06463445
27.338804,412039380,1.49692494,1.46378475,0.84257076,0.95407020,1.29738346,1.06465591
27.345933,412046509,1.49681646,1.46403807,0.84238956,0.95383238,1.29723743,1.06484009
27.348966,412049542,1.50119144,1.46527487,0.84163914,0.95740389,1.29393951,1.06215668
27.357075,412057651,1.50298435,1.46491485,0.84220717,0.95474195,1.29481271,1.06862975
27.362669,412063245,1.49601477,1.46561640,0.84534476,0.95409583,1.29759923,1.06452180
27.365823,412066399,1.49714607,1.46407920,0.84249149,0.95409226,1.29742638,1.06462491
27.373118,412073694,1.49714309,1.46394926,0.84236513,0.95407915,1.29755691,1.06464101
27.381255,412081831,1.49733621,1.46397727,0.84238956,0.95405888,1.29729227,1.06475008
27.384346,412084922,1.49707514,1.46417397,0.84254573,0.95392954,1.29748718,1.06461001
27.391451,412092027,1.49697024,1.46405178,0.84255050,0.95394205,1.29718260,1.06608702
27.398669,412099245,1.49816352,1.46430629,0.84140728,0.95141184,1.30174831,1.06613231
27.401901,412102477,1.49695712,1.46393138,0.84252844,0.95417392,1.29719571,1.06460882
27.408989,412109565,1.49730939,1.46398085,0.84252904,0.95398557,1.29743711,1.06460882
27.412016,412112592,1.49728137,1.46418529,0.84244082,0.95403146,1.29753247,1.06478823
27.419120,412119696,1.49690884,1.46391111,0.84251116,0.95409762,1.29769520,1.06488062
27.427222,412127798,1.49706978,1.46407979,0.84230195,0.95412266,1.29732684,1.06469942
27.430315,412130891,1.49692315,1.46395999,0.84254633,0.95388483,1.29746631,1.06464339
27.437442,412138018,1.49706501,1.46381634,0.84236215,0.95402431,1.29742399,1.06484903
27.444616,412145192,1.49722713,1.46399158,0.84255705,0.95411014,1.29753724,1.06478763
27.447710,412148286,1.49694639,1.46402913,0.84240804,0.95412862,1.29737929,1.06505705
27.455860,412156436,1.49691540,1.46395105,0.84236036,0.95406961,1.29726664,1.06466842
27.458893,412159469,1.49733442,1.46394568,0.84245632,0.95408809,1.29742638,1.06472445
27.465098,412165674,1.49686712,1.46386879,0.84255348,0.95409643,1.29738942,1.06487704
27.473230,412173806,1.49716395,1.46400111,0.84239374,0.95398855,1.29726187,1.06470955
27.476331,412176907,1.49715024,1.46416264,0.84256003,0.95400822,1.29738644,1.06462551
27.483460,412184036,1.49724203,1.46377223,0.84242056,0.95396470,1.29383281,1.06272591
27.491588,412192164,1.49498361,1.46267014,0.84200035,0.95354866,1.29709617,1.06446935
27.494678,412195254,1.49696368,1.46386045,0.84242116,0.95408749,1.29741565,1.06472147
27.501891,412202467,1.49699706,1.46394389,0.84238360,0.95408987,1.29716591,1.06462789
27.504927,412205503,1.49748045,1.46420735,0.84266196,0.95404696,1.29771963,1.06461716
27.512043,412212619,1.49715680,1.46387654,0.84239970,0.95396828,1.29755155,1.06461418
27.520144,412220720,1.49710792,1.46397906,0.84228645,0.95398735,1.29735187,1.06467021
27.523280,412223856,1.49693030,1.46412032,0.84247838,0.95407617,1.29728392,1.06453253
27.530431,412231007,1.49491864,1.46508056,0.84216128,0.95407736,1.29736558,1.06282426
27.537695,412238271,1.49507362,1.46280485,0.84184597,0.95357191,1.29686669,1.06458915
27.540803,412241379,1.49685639,1.46382409,0.84245811,0.95418524,1.29732505,1.06487406
27.548882,412249458,1.49696428,1.46400767,0.84239612,0.95406007,1.29711345,1.06462551
27.551910,412252486,1.49727124,1.46420258,0.84260533,0.95398735,1.29753545,1.06463803
27.558026,412258602,1.49717349,1.46382349,0.84244440,0.95393073,1.29733697,1.06475187
27.566125,412266701,1.49688500,1.46402376,0.84248910,0.95410120,1.29727677,1.06471492
27.569266,412269842,1.49693745,1.46420794,0.84250401,0.95401954,1.29737869,1.06462253
27.575394,412275970,1.49717408,1.46507698,0.84003816,0.95733416,1.29373745,1.06263471
27.583011,412283587,1.50230485,1.46010178,0.84521304,0.95457446,1.29577712,1.06775833
27.586294,412286870,1.50147337,1.46943587,0.84309350,0.95381808,1.29660920,1.06280995
27.590878,412291454,1.49329144,1.46602648,0.84301482,0.95458161,1.29518107,1.06352282
27.597435,412298011,1.49577933,1.46286982,0.84206055,0.95369112,1.29703895,1.06451166
27.600463,412301039,1.49677831,1.46437960,0.84246169,0.95397722,1.29734114,1.06476439
27.608367,412308943,1.49691898,1.46364706,0.84229658,0.95411431,1.29735008,1.06487466
27.615427,412316003,1.49713236,1.46397787,0.84246884,0.95390868,1.29738048,1.06462193
27.618451,412319027,1.49689692,1.46392601,0.84247480,0.95414352,1.29750208,1.06463803
27.626349,412326925,1.49705189,1.46398145,0.84247778,0.95399212,1.29726664,1.06474829
27.629377,412329953,1.49677712,1.46420258,0.84254334,0.95384728,1.29731849,1.06475485
27.636479,412337055,1.49714845,1.46404701,0.84235142,0.95401358,1.29731432,1.06479121
27.643542,412344118,1.49726230,1.46423000,0.84251116,0.95401477,1.29730777,1.06469763
27.646649,412347225,1.49700779,1.46380084,0.84242175,0.95398616,1.29731075,1.06481922
27.654757,412355333,1.49717528,1.46391707,0.84246228,0.95406722,1.29756228,1.06472624
27.657852,412358428,1.49705845,1.46409648,0.84236215,0.95406603,1.29744247,1.06482936
27.664963,412365539,1.49718302,1.45981925,0.84322165,0.95421206,1.29749373,1.06477750
27.670252,412370828,1.49727601,1.46420019,0.84249805,0.95403563,1.29738704,1.06475068
27.673346,412373922,1.49692732,1.46410602,0.84248493,0.95422756,1.29736797,1.06463862
27.681404,412381980,1.49716276,1.46374362,0.84246407,0.95390689,1.29743830,1.06482817
27.687539,412388115,1.49692374,1.46413701,0.84249685,0.95418465,1.29734412,1.06468154
27.690644,412391220,1.49697024,1.46392899,0.84248434,0.95409405,1.29748360,1.06475485
27.698715,412399291,1.49714369,1.46375137,0.84246824,0.95387649,1.29717544,1.06463147
27.701811,412402387,1.49720508,1.46403867,0.84235023,0.95401716,1.29718021,1.06461955
27.708933,412409509,1.49673241,1.46385032,0.84242414,0.95253777,1.29915730,1.06099261
27.716414,412416990,1.50082666,1.46433609,0.84097634,0.95679473,1.29362420,1.06221987
27.719705,412420281,1.50234002,1.46489161,0.84060321,0.95704746,1.29393057,1.06879724
27.724393,412424969,1.49876732,1.46487134,0.84268461,0.95555615,1.29253880,1.06577409
27.730986,412431562,1.50222081,1.46440166,0.84178696,0.95702958,1.29380599,1.06787873
27.736547,412437123,1.49312514,1.46504360,0.84237168,0.95426690,1.29738227,1.06462134
27.739683,412440259,1.49711865,1.46398860,0.84232221,0.95420372,1.29740015,1.06477691
27.745847,412446423,1.49714369,1.46395105,0.84243844,0.95399331,1.29733876,1.06462432
27.748878,412449454,1.49711806,1.46396893,0.84251235,0.95419061,1.29819528,1.06464756
27.756888,412457464,1.49697620,1.46384555,0.84232877,0.95416915,1.29742161,1.06463445
27.761124,412461700,1.49701315,1.46388310,0.84245692,0.95406126,1.29730598,1.06480850
27.764304,412464880,1.49715799,1.46400708,0.84255765,0.95413279,1.29716471,1.06479359
27.771559,412472135,1.49700659,1.46402138,0.84241400,0.95398080,1.29752353,1.06481028
27.779647,412480223,1.49689633,1.46419066,0.84243665,0.95384788,1.29741625,1.06463505
27.782758,412483334,1.49676639,1.46416860,0.84250103,0.95413815,1.29740134,1.06485976
27.789908,412490484,1.49698096,1.46420198,0.84240149,0.95407378,1.29725591,1.06475843
27.792934,412493510,1.49721819,1.46393734,0.84241579,0.95402491,1.29743472,1.06466783
27.800895,412501471,1.49659294,1.46380144,0.84226201,0.95406067,1.29736916,1.06475545
27.808862,412509438,1.49706262,1.46412986,0.84251235,0.95399987,1.29719332,1.06466127
27.811920,412512496,1.49680692,1.46403509,0.84257315,0.95412146,1.29760936,1.06472624
27.817036,412517612,1.49713892,1.46384257,0.84235559,0.95405590,1.29720882,1.06472803
27.820145,412520721,1.49707693,1.46380442,0.84248016,0.95409941,1.29732445,1.06482280
27.828278,412528854,1.49713773,1.46403092,0.84250222,0.95405709,1.29753665,1.06474889
27.835456,412536032,1.49700123,1.46414178,0.84237943,0.95408213,1.29735843,1.06462789
27.838483,412539059,1.49703699,1.46423178,0.84263156,0.95412504,1.29743472,1.06340004
27.846385,412546961,1.50209206,1.45983415,0.84372948,0.95446658,1.29463092,1.06265796
27.851718,412552294,1.49996775,1.46053451,0.84533046,0.95453870,1.29750208,1.06660021
27.854981,412555557,1.49773020,1.46649021,0.84335635,0.95009100,1.30023257,1.06477333
27.863310,412563886,1.49763662,1.46248000,0.84237705,0.95384848,1.29725293,1.06477989
27.869423,412569999,1.49715322,1.46396952,0.84230016,0.95399033,1.29744664,1.06469703
27.872451,412573027,1.49706322,1.46387356,0.84246049,0.95415723,1.29747227,1.06473697
27.880344,412580920,1.49690765,1.46404641,0.84240625,0.95401537,1.29726723,1.06474472
27.883367,412583943,1.49715501,1.46407324,0.84246824,0.95411252,1.29758671,1.06468094
27.890448,412591024,1.49498242,1.46384853,0.84230850,0.95400524,1.29740671,1.06490207
27.895941,412596517,1.49700302,1.46421808,0.84243069,0.95389318,1.29729525,1.06466664
27.898999,412599575,1.49717706,1.46387833,0.84092627,0.95295977,1.29631118,1.06403542
27.906280,412606856,1.49635273,1.46333175,0.84242414,0.95397126,1.29727558,1.06478227
27.914344,412614920,1.49708647,1.46380025,0.84256957,0.95402967,1.29720882,1.06469286
27.917372,412617948,1.49694401,1.46380084,0.84230373,0.95408987,1.29757777,1.06463683
27.924444,412625020,1.49685580,1.46390217,0.84235142,0.95392954,1.29740730,1.06464518
27.927462,412628038,1.49690586,1.46419304,0.84248791,0.95409762,1.29749492,1.06466664
27.935364,412635940,1.49703282,1.46480995,0.84011446,0.95714879,1.29432396,1.06421841
27.941784,412642360,1.49721581,1.46395880,0.84247122,0.95407199,1.29735962,1.06461955
27.944884,412645460,1.49685103,1.46400171,0.84256778,0.95407676,1.29755810,1.06472207
27.952095,412652671,1.49676281,1.46388548,0.84218929,0.95385801,1.29723088,1.06465710
27.959306,412659882,1.49716097,1.46404284,0.84248016,0.95402789,1.29728154,1.06464279
27.962346,412662922,1.49685818,1.46399992,0.84229479,0.95422279,1.29756645,1.06476200
27.970341,412670917,1.49691719,1.46378833,0.84231387,0.95407617,1.29744486,1.06466485
27.973364,412673940,1.49719197,1.46391886,0.84246944,0.95383119,1.29742578,1.06471670
27.980435,412681011,1.49464089,1.46535831,0.84278951,0.95184993,1.30196885,1.06201244
27.986112,412686688,1.50033969,1.46407681,0.84228526,0.95399153,1.29732743,1.06469286
27.989315,412689891,1.49706084,1.46429795,0.84250758,0.95405709,1.29736558,1.06475604
27.996646,412697222,1.49706918,1.46379071,0.84241460,0.95384848,1.29728273,1.06490446
28.004756,412705332,1.49716872,1.46407800,0.84247778,0.95409285,1.29739538,1.06469644
28.007860,412708436,1.49693984,1.46378058,0.84245871,0.95410954,1.29711643,1.06490744
28.014934,412715510,1.49679321,1.46379548,0.84230791,0.95397901,1.29717008,1.06447173
28.017966,412718542,1.49728912,1.46413880,0.84248493,0.95412921,1.29733936,1.06475247
28.025902,412726478,1.49801451,1.46060365,0.84520112,0.95146369,1.29735128,1.06477094
28.033434,412734010,1.49713653,1.46364349,0.84233234,0.95412802,1.29728214,1.06475306
28.036496,412737072,1.49700123,1.46408993,0.84247659,0.95416080,1.29742221,1.06478823
28.043604,412744180,1.49716872,1.46381872,0.84243308,0.95403623,1.29741386,1.06485141
28.051691,412752267,1.49733978,1.46406310,0.84229420,0.95403563,1.29731015,1.06467558
28.054806,412755382,1.49695355,1.46379727,0.84233473,0.95409405,1.29725651,1.06470657
28.061938,412762514,1.49685937,1.46379190,0.84240566,0.95390748,1.29717902,1.06471730
28.064956,412765532,1.49724323,1.46413165,0.84173928,0.95709156,1.29391864,1.06697393
28.073000,412773576,1.49785537,1.46402436,0.84179411,0.95718455,1.29759685,1.06473101
28.080499,412781075,1.49706382,1.46394509,0.84248076,0.95401000,1.29738525,1.06465948
28.083640,412784216,1.49692136,1.46399515,0.84256063,0.95400285,1.29732326,1.06470478
28.090879,412791455,1.49689573,1.46384078,0.84232638,0.95404756,1.29740373,1.06489611
28.098832,412799408,1.49709958,1.46386164,0.84236572,0.95403265,1.29744188,1.06471432
28.101863,412802439,1.49717587,1.46391111,0.84250460,0.95417630,1.29723743,1.06468988
28.108931,412809507,1.49685341,1.46391648,0.84236632,0.95408868,1.29737333,1.06470657
28.111968,412812544,1.49794596,1.46094220,0.84357272,0.95385920,1.29741267,1.06461418
28.119019,412819595,1.49729210,1.46399992,0.84244023,0.95398199,1.29744009,1.06460942
28.126218,412826794,1.49721163,1.46394091,0.84252904,0.95408093,1.29742578,1.06469405
28.129349,412829925,1.49700242,1.46414119,0.84250401,0.95414709,1.29715637,1.06490804
28.136590,412837166,1.49681586,1.46378594,0.84246169,0.95403265,1.29733638,1.06476320
28.144694,412845270,1.49716991,1.46392422,0.84230850,0.95404279,1.29740552,1.06472088
28.147797,412848373,1.49684268,1.46395820,0.84233771,0.95407140,1.29745082,1.06462849
28.154964,412855540,1.49708527,1.46407562,0.84252308,0.95403563,1.29730598,1.06474949
28.157987,412858563,1.49718600,1.46404999,0.84248374,0.95403683,1.29719750,1.06461716
28.165846,412866422,1.49707097,1.46380859,0.84238241,0.95403146,1.29751698,1.06488598
28.172929,412873505,1.49683076,1.46405595,0.84232042,0.95413160,1.29723684,1.06460644
28.175987,412876563,1.49733800,1.46381276,0.84256301,0.95411312,1.29759446,1.06472982
28.182071,412882647,1.49691778,1.46392124,0.84245096,0.95401477,1.29736201,1.06472505
28.190204,412890780,1.49720925,1.46405893,0.84237764,0.95402014,1.29745201,1.06476916
28.193308,412893884,1.49692196,1.46396774,0.84230493,0.95405590,1.29759387,1.06475724
28.200443,412901019,1.49705130,1.46390694,0.84213386,0.95387828,1.29739598,1.06464816
28.203480,412904056,1.49680811,1.46027702,0.84491084,0.95452618,1.29456655,1.06813205
28.211578,412912154,1.49412590,1.46403032,0.84248612,0.95405948,1.29739062,1.06479419
28.217790,412918366,1.49711210,1.46402376,0.84244381,0.95401120,1.29725174,1.06470538
28.267501,412968077,1.49700600,1.46400469,0.84231148,0.95398080,1.29743472,1.06474353
28.271441,412972017,1.49689096,1.46390038,0.84244917,0.95382821,1.29723803,1.06466127
28.274469,412975045,1.49692374,1.46414655,0.84240268,0.95380794,1.29738704,1.06469465
28.281436,412982012,1.49689454,1.46385210,0.84241043,0.95389437,1.29739062,1.06478585
28.289341,412989917,1.49710971,1.46418768,0.84254096,0.95399928,1.29738644,1.06474889
28.292369,412992945,1.49717945,1.46404403,0.84238420,0.95466625,1.29450098,1.06192065
28.299628,413000204,1.50126714,1.46007972,0.84400783,0.95428597,1.29510657,1.06817735
28.302877,413003453,1.49971145,1.46486359,0.84290157,0.95238578,1.30180792,1.06210840
28.307457,413008033,1.49898428,1.46469849,0.84219049,0.95469427,1.29696683,1.06823219
28.314290,413014866,1.49872321,1.46161872,0.84295581,0.95448982,1.29470602,1.06255186
28.318701,413019277,1.50175291,1.46487611,0.84227989,0.95703196,1.29391090,1.06691135
28.321953,413022529,1.49823087,1.46371620,0.84094654,0.95284712,1.29645303,1.06424166
28.328202,413028778,1.49654347,1.46350163,0.84233115,0.95397901,1.29726068,1.06485201
28.336315,413036891,1.49712282,1.46405536,0.84253798,0.95417392,1.29745499,1.06463743
28.339356,413039932,1.49698216,1.46364587,0.84249626,0.95407497,1.29731373,1.06498254
28.343649,413044225,1.49693626,1.46394389,0.84231685,0.95396590,1.29724995,1.06467498
28.346789,413047365,1.49740773,1.46398025,0.84254633,0.95404934,1.29736201,1.06466366
28.354047,413054623,1.49709064,1.46378654,0.84234963,0.95411312,1.29732207,1.06474233
28.362114,413062690,1.49698573,1.46403807,0.84241221,0.95386755,1.29722551,1.06469107
28.365233,413065809,1.49690169,1.46389859,0.84230612,0.95428359,1.29738406,1.06462968
28.372366,413072942,1.49714845,1.46395820,0.84240983,0.95410478,1.29735545,1.06478525
28.380344,413080920,1.49709123,1.46406728,0.84229003,0.95402967,1.29733518,1.06472445
28.383371,413083947,1.49675506,1.46382528,0.84233950,0.95413637,1.29755989,1.06487644
28.391357,413091933,1.49717349,1.46391171,0.84235380,0.95388781,1.29751757,1.06469048
28.394416,413094992,1.49711388,1.46420735,0.84249983,0.95399630,1.29720763,1.06488658
28.400601,413101177,1.49689096,1.46398443,0.84236930,0.95401954,1.29733399,1.06488121
28.408724,413109300,1.49714369,1.46406728,0.84243784,0.95399987,1.29734353,1.06474233
28.411824,413112400,1.49718124,1.46387416,0.84244202,0.95422339,1.29716352,1.06461836
28.418933,413119509,1.49687248,1.46393197,0.84235261,0.95401179,1.29703060,1.06469405
28.421964,413122540,1.49737018,1.46418947,0.84246765,0.95404517,1.29735247,1.06475366
