Relative_Time(s),Ard_Micros,CH1(V),CH2(V),CH3(V),CH4(V),CH5(V),CH6(V)
29.383706,94587750,1.25992850,1.83226786,1.65451368,1.40017884,1.84636973,1.12416460
29.386792,94590836,1.26041129,1.83244965,1.65454407,1.40041487,1.84652589,1.12436248
29.393870,94597914,1.25993088,1.83239065,1.65476521,1.40059965,1.84311948,1.12542941
29.399148,94603192,1.26090899,1.83092616,1.65821512,1.39698462,1.85452841,1.12500979
29.402366,94606410,1.25971928,1.83253787,1.65531238,1.40055792,1.84696279,1.12433507
29.409413,94613457,1.26043752,1.83264039,1.65521880,1.40079277,1.84734903,1.12473859
29.416474,94620518,1.26075640,1.83265946,1.65545364,1.40104132,1.84717856,1.12466051
29.419571,94623615,1.26052991,1.83265767,1.65528556,1.40095131,1.84733890,1.12468733
29.427679,94631723,1.26077250,1.83265767,1.65550132,1.40103595,1.84723101,1.12443043
29.430769,94634813,1.26109615,1.83280728,1.65565808,1.40091376,1.84698723,1.12466051
29.437873,94641917,1.26098231,1.83254741,1.65541669,1.40120106,1.84845172,1.12237348
29.445879,94649923,1.26493529,1.82935737,1.66157563,1.40220301,1.84767686,1.12464978
29.449047,94653091,1.26085535,1.83258078,1.65577729,1.40115516,1.84723220,1.12460388
29.455297,94659341,1.26074448,1.83267675,1.65576537,1.40111403,1.84719346,1.12482084
29.461461,94665505,1.26110807,1.83325193,1.65601392,1.40162365,1.84693299,1.12463607
29.464549,94668593,1.26069084,1.83256350,1.65578504,1.40131371,1.84739791,1.12464024
29.472655,94676699,1.26096025,1.83229826,1.65601035,1.40093761,1.84753082,1.12454785
29.475760,94679804,1.26106814,1.83277867,1.65594180,1.40125411,1.84703730,1.12452699
29.482895,94686939,1.26057819,1.83249197,1.65603479,1.40107470,1.84382639,1.12547769
29.489149,94693193,1.26133457,1.82998381,1.66046878,1.39795022,1.85452781,1.12496330
29.492361,94696405,1.25940457,1.83289073,1.65606816,1.40131788,1.84726499,1.12440242
29.499419,94703463,1.26072183,1.83264516,1.65601810,1.40130835,1.84695325,1.12286223
29.505654,94709698,1.25944093,1.83096848,1.65502389,1.40064316,1.84619687,1.12425937
29.508766,94712810,1.26079336,1.83221302,1.65622791,1.40123324,1.84687517,1.12461163
29.516771,94720815,1.26090244,1.83220468,1.65573259,1.40125172,1.84652112,1.12437023
29.519802,94723846,1.26077786,1.83200739,1.65566703,1.40129285,1.84596739,1.12415983
29.526864,94730908,1.26060382,1.83154962,1.65601035,1.40118318,1.84184692,1.12889005
29.534825,94738869,1.26068130,1.83100901,1.65600439,1.40099244,1.84497259,1.12412705
29.537857,94741901,1.26070216,1.83070562,1.65590664,1.40096502,1.84440754,1.12406088
29.543902,94747946,1.26073614,1.83011256,1.65577968,1.40073912,1.84461854,1.12367047
29.546930,94750974,1.26093701,1.82972155,1.65611644,1.40035110,1.84383414,1.12360074
29.554024,94758068,1.26059786,1.82924888,1.65586193,1.40016930,1.84307597,1.12340821
29.562163,94766207,1.26063839,1.82851038,1.65568968,1.40009718,1.84292398,1.12340285
29.565256,94769300,1.26042560,1.82824812,1.65564616,1.39982598,1.84192620,1.12319185
29.572377,94776421,1.26051322,1.82767711,1.65546020,1.39939504,1.84168838,1.12576081
29.579382,94783426,1.25799254,1.83061204,1.65550669,1.39938908,1.84107564,1.12303270
29.582561,94786605,1.26022831,1.82648502,1.65511866,1.39904516,1.84035204,1.12271859
29.589797,94793841,1.25992850,1.82572208,1.65460785,1.39889615,1.83949135,1.12247182
29.592820,94796864,1.26007214,1.82528398,1.65468116,1.39826255,1.83896027,1.12188233
29.599943,94803987,1.25997856,1.82468198,1.65435095,1.39803784,1.83775983,1.12178160
29.608054,94812098,1.25937000,1.82314418,1.65301641,1.39720159,1.83665595,1.12130417
29.611198,94815242,1.25881031,1.82224951,1.65217598,1.39577703,1.83463238,1.12065865
29.618341,94822385,1.25798956,1.82069562,1.65118833,1.39519470,1.83387182,1.12328006
29.626314,94830358,1.25416234,1.82216547,1.64953907,1.39114277,1.82619653,1.12243725
29.629604,94833648,1.25347331,1.82490788,1.64751609,1.39140146,1.82775102,1.11821426
29.637218,94841262,1.25450209,1.81457839,1.64638062,1.39043705,1.82617686,1.11672474
29.644443,94848487,1.25269666,1.81180618,1.64362808,1.38807313,1.82247780,1.11582173
29.647566,94851610,1.25156239,1.80955134,1.64247950,1.38476567,1.81803665,1.11401631
29.655680,94859724,1.24929264,1.80555186,1.63900991,1.38370650,1.81627176,1.11319019
29.658764,94862808,1.24713734,1.80192254,1.63571556,1.38076441,1.81213222,1.11151947
29.665877,94869921,1.24616936,1.80061481,1.62891050,1.38216035,1.80222592,1.10809339
29.673373,94877417,1.24286905,1.79545245,1.63061281,1.37615936,1.80558763,1.10863699
29.676401,94880445,1.24286309,1.79312251,1.62848373,1.37358205,1.80244586,1.10700978
29.683407,94887451,1.24059930,1.79143867,1.62649472,1.37244956,1.80051885,1.10555304
29.690469,94894513,1.23841956,1.78816280,1.62338932,1.36963443,1.79598830,1.10430969
29.693576,94897620,1.23729303,1.78614995,1.62212570,1.36623816,1.79178200,1.10238327
29.701682,94905726,1.23468712,1.78161940,1.61806245,1.36471586,1.79001889,1.10135211
29.704783,94908827,1.23223200,1.77791974,1.61467333,1.36156456,1.78569577,1.09929515
29.711858,94915902,1.23310104,1.77260241,1.61563297,1.36016623,1.78724012,1.09563781
29.716332,94920376,1.23376325,1.77444718,1.60923262,1.35845201,1.78105197,1.09722568
29.719503,94923547,1.22822121,1.76943323,1.60748501,1.35453479,1.77663645,1.09472288
29.726742,94930786,1.22534707,1.76725111,1.60524983,1.35313229,1.77216491,1.09224690
29.733961,94938005,1.22298494,1.76302633,1.64053102,1.34954647,1.76979921,1.09124435
29.737071,94941115,1.22138872,1.76116130,1.59695585,1.34531931,1.76427683,1.08835412
29.745216,94949260,1.21808782,1.75610682,1.59479995,1.34369389,1.76217160,1.08576191
29.752353,94956397,1.21507123,1.75113639,1.59095366,1.34002046,1.75763628,1.08443214
29.755377,94959421,1.21378436,1.74936733,1.58890862,1.34041623,1.75149342,1.08245326
29.759787,94963831,1.21131017,1.74619457,1.58602614,1.33592800,1.75185046,1.08155263
29.762810,94966854,1.20890274,1.74194059,1.58164162,1.33219556,1.74696824,1.07907129
29.769906,94973950,1.20719030,1.73950395,1.57992084,1.33066491,1.74353382,1.07712580
29.774950,94978994,1.20526388,1.73625430,1.57693464,1.32760481,1.74138269,1.07587172
29.778041,94982085,1.20336428,1.73407814,1.57213647,1.32377938,1.73604688,1.07303751
29.785274,94989318,1.20009854,1.72916493,1.57010693,1.32169560,1.73370799,1.06952978
29.793275,94997319,1.19625463,1.72348162,1.56513531,1.31722824,1.72799667,1.06804860
29.796303,95000347,1.19468584,1.72118625,1.56312663,1.31400362,1.71925148,1.06734944
29.803442,95007486,1.19199350,1.71261569,1.52390975,1.30821065,1.72492584,1.06417251
29.806691,95010735,1.18766322,1.71117207,1.55359585,1.30710439,1.71481511,1.06068445
29.813895,95017939,1.18622556,1.70889875,1.55167896,1.30531684,1.71011051,1.05771912
29.820966,95025010,1.18277385,1.70372685,1.54729206,1.30116299,1.70750936,1.05628741
29.824073,95028117,1.18103399,1.70158228,1.54167790,1.29643158,1.70144936,1.05282021
29.832180,95036224,1.17692783,1.69623514,1.53959114,1.29426674,1.69911762,1.04923559
29.839356,95043400,1.17347314,1.69037481,1.53477985,1.29009262,1.69381400,1.04784978
29.842389,95046433,1.17184117,1.68857416,1.53282065,1.28974215,1.68940147,1.04473603
29.849497,95053541,1.16622045,1.68609818,1.52691204,1.28472284,1.68655833,1.04054940
29.852819,95056863,1.16464808,1.67511841,1.52459997,1.27537027,1.68215414,1.03927684
29.860987,95065031,1.16206779,1.67497536,1.52000267,1.27684012,1.67571505,1.03683901
29.866283,95070327,1.15915849,1.67070290,1.51606816,1.27337471,1.67321285,1.03541685
29.869310,95073354,1.15763201,1.66476091,1.51005167,1.26843706,1.66709801,1.03149724
29.877293,95081337,1.15339770,1.66240950,1.50798100,1.26614943,1.66453262,1.02799785
29.884369,95088413,1.14916100,1.65722628,1.50297779,1.26167193,1.65897866,1.02661801
29.887401,95091445,1.14749982,1.65527840,1.50081593,1.25691965,1.65347953,1.02282238
29.895317,95099361,1.14333107,1.64943238,1.49518925,1.25448719,1.65113111,1.02132929
29.898349,95102393,1.14186479,1.64459606,1.49022120,1.25024274,1.64576252,1.01797116
29.905396,95109440,1.13810791,1.64239665,1.48827630,1.24832407,1.64379914,1.01476860
29.912450,95116494,1.13439216,1.63766821,1.48318368,1.24398962,1.63841565,1.01308239
29.915565,95119609,1.13256051,1.63542111,1.48088473,1.23883918,1.63225611,1.00922418
29.923679,95127723,1.12832738,1.62965317,1.47508698,1.23678580,1.63014849,1.00778353
29.926771,95130815,1.12427963,1.62462611,1.47000628,1.23197630,1.62449200,1.00421739
29.933870,95137914,1.12252606,1.62256797,1.46772939,1.23003497,1.62245472,1.00189042
29.938878,95142922,1.11988617,1.61919852,1.46427112,1.22684851,1.61868651,1.00035083
29.941897,95145941,1.11830665,1.61685546,1.45933645,1.22223630,1.61349495,0.99688423
29.948907,95152951,1.11415280,1.61223908,1.45709890,1.22000113,1.61162574,0.99527371
29.951931,95155975,1.11045672,1.60734196,1.45244556,1.21530667,1.60646041,0.99163484
29.959024,95163068,1.10847606,1.60516818,1.44945460,1.21293321,1.60043795,0.98752868
29.967175,95171219,1.10403789,1.59984012,1.44345956,1.20770886,1.59805377,0.98616850
29.970273,95174317,1.10243334,1.59516830,1.43866139,1.20299950,1.59325201,0.98222565
29.977374,95181418,1.09840704,1.59317214,1.43644052,1.20106831,1.59145493,0.97840380
29.985270,95189314,1.13129331,1.58693690,1.43415230,1.20081797,1.58697386,0.97631228
29.988525,95192569,1.09503163,1.58273775,1.43358128,1.19312718,1.57917876,0.97612154
29.993095,95197139,1.05468941,1.58062656,1.43078046,1.19139626,1.58123214,0.97164762
30.000607,95204651,1.08632339,1.57982309,1.42102616,1.18697002,1.57694955,0.97022724
30.003723,95207767,1.08474983,1.57819767,1.41573327,1.18236973,1.57213170,0.96662891
30.011784,95215828,1.08078612,1.57379408,1.41391473,1.18044629,1.57055337,0.96513402
30.014824,95218868,1.07733084,1.57031734,1.40905635,1.17634847,1.56637985,0.96195232
30.021851,95225895,1.07532454,1.56831224,1.40715079,1.17461099,1.56456310,0.95909667
30.028916,95232960,1.06911076,1.56830926,1.39937477,1.13321854,1.52493018,0.95769059
30.032271,95236315,1.06907678,1.55959982,1.40406029,1.16471483,1.56161088,0.95647823
30.037713,95241757,1.06788827,1.56103451,1.39755325,1.16539671,1.55485827,0.95182490
30.044995,95249039,1.06433225,1.55755896,1.39333563,1.16127445,1.55271131,0.95026564
30.048103,95252147,1.06254113,1.55622680,1.38842122,1.15675106,1.54893715,0.94681393
30.056220,95260264,1.05879379,1.55244190,1.38663487,1.15523889,1.54743869,0.94401430
30.063355,95267399,1.05563832,1.54941935,1.38248043,1.15107073,1.54436607,0.94243180
30.066387,95270431,1.05405582,1.54871125,1.38076620,1.14726617,1.53721172,0.94141375
30.074379,95278423,1.04855133,1.54898543,1.37648897,1.14216162,1.54438633,0.93619596
30.077628,95281672,1.05068458,1.54400486,1.37339608,1.14259435,1.53760928,0.93588900
30.083817,95287861,1.04660881,1.54267985,1.37157337,1.14114775,1.53561074,0.93341719
30.090953,95294997,1.04405296,1.54085774,1.36841790,1.13787009,1.53433997,0.93212377
30.094041,95298085,1.04265404,1.53972763,1.36485295,1.13455249,1.53179306,0.92930388
30.102181,95306225,1.03981865,1.53793234,1.36330204,1.13340034,1.53075654,0.92701327
30.109373,95313417,1.03727532,1.53584439,1.36017279,1.13023950,1.52882654,0.92605185
30.112395,95316439,1.03613568,1.53520006,1.35891573,1.12462057,1.53334755,0.92389773
30.120368,95324412,1.03360486,1.52970809,1.35667877,1.12324251,1.53195876,0.92253279
30.123637,95327681,1.03235793,1.53273303,1.35364727,1.12377299,1.52443070,0.92064451
30.129822,95333866,1.03003455,1.53171319,1.35222451,1.12280382,1.52319569,0.91854047
30.136945,95340989,1.02815700,1.53053362,1.35015981,1.12019314,1.52244765,0.91745864
30.140046,95344090,1.02694762,1.53015930,1.34688691,1.11733927,1.52061183,0.91510545
30.148183,95352227,1.02440429,1.52892846,1.34593086,1.11646487,1.52020473,0.91298710
30.155364,95359408,1.02210117,1.52767259,1.34338872,1.11374690,1.51876110,0.91199349
30.158383,95362427,1.02119339,1.52740020,1.34236531,1.10902621,1.51943761,0.91070007
30.164669,95368713,1.01889026,1.52507800,1.33746402,1.11557676,1.51815075,0.90790998
30.167927,95371971,1.01733697,1.52602631,1.33811728,1.10860063,1.51600141,0.90744506
30.174925,95378969,1.01647449,1.52540523,1.33757846,1.10773100,1.51543993,0.90552698
30.182251,95386295,1.01411474,1.52508635,1.33525864,1.10543085,1.51492077,0.90454589
30.185293,95389337,1.01337743,1.52463335,1.33309023,1.10345198,1.51404458,0.90247582
30.193291,95397335,1.01106060,1.52409393,1.33197920,1.10251321,1.51374298,0.90081524
30.200347,95404391,1.00946915,1.56240482,1.33027629,1.10054446,1.51282865,0.89973282
30.203370,95407414,1.00886119,1.52316171,1.32969097,1.09851612,1.51347476,0.89843165
30.209615,95413659,1.00721014,1.52317542,1.32802264,1.09854473,1.51231426,0.89773964
30.212726,95416770,1.00544763,1.52298647,1.32652537,1.09680845,1.51150423,0.89607726
30.219912,95423956,1.00481045,1.52309197,1.32625834,1.09589649,1.50874454,0.89328657
30.227184,95431228,1.00220573,1.52203697,1.32374362,1.09425439,1.51070136,0.89361201
30.230280,95434324,1.00228441,1.52308423,1.32297830,1.09300567,1.51050705,0.89183282
30.238277,95442321,1.00061846,1.52268249,1.32251338,1.09232498,1.51045102,0.89064013
30.245362,95449406,0.99926007,1.52276415,1.32133678,1.09061433,1.51011306,0.88964294
30.248386,95452430,0.99852812,1.52295071,1.32053808,1.09023763,1.51012141,0.88627409
30.254501,95458545,0.99973750,1.51973146,1.31632880,1.09147025,1.51062507,0.88545929
30.257822,95461866,0.99345457,1.48730832,1.31545917,1.09084083,1.50950986,0.88664721
30.263221,95467265,0.99548113,1.52337569,1.31807224,1.08643068,1.50951761,0.88522624
30.270499,95474543,0.99388313,1.52350265,1.31705240,1.08603729,1.50915343,0.88447462
30.273606,95477650,0.99295568,1.52381021,1.31606773,1.08470214,1.50915462,0.88310371
30.280768,95484812,0.99176359,1.52403254,1.31541923,1.08407391,1.50912184,0.88135253
30.288766,95492810,0.99007320,1.52447719,1.31447390,1.08271314,1.50906760,0.88078033
30.291797,95495841,0.98966193,1.52440626,1.31344215,1.08164323,1.50897163,0.87925087
30.299830,95503874,0.98793578,1.52464706,1.31274716,1.08079327,1.50852937,0.87864648
30.302857,95506901,0.98691296,1.52534682,1.31208137,1.07997252,1.50866765,0.87749551
30.308912,95512956,0.98618281,1.52555126,1.31190018,1.07913030,1.50882262,0.87630878
30.315976,95520020,0.98536920,1.52601797,1.31146447,1.07833518,1.50884467,0.87552379
30.319079,95523123,0.98439646,1.52613598,1.31038860,1.07698394,1.50872547,0.87394725
30.327215,95531259,0.98297429,1.52679700,1.30985395,1.07650412,1.50858837,0.87292980
30.334351,95538395,0.98200035,1.52702767,1.30911723,1.07534541,1.50857586,0.87194572
30.337383,95541427,0.98114621,1.52734119,1.30894081,1.07473982,1.50740522,0.87241004
30.344416,95548460,0.97777617,1.53479118,1.30817846,1.07219351,1.51292938,0.86812209
30.347650,95551694,0.98100734,1.52961749,1.30784110,1.07131852,1.51018936,0.86798499
30.352308,95556352,0.98092329,1.52961809,1.30697326,1.07247723,1.50835234,0.86826573
30.358512,95562556,0.97746265,1.52967769,1.30724088,1.07198072,1.50840837,0.86775552
30.361627,95565671,0.97681117,1.53031129,1.30689279,1.07097698,1.50843996,0.86609553
30.369739,95573783,0.97539735,1.53074819,1.30655781,1.07045723,1.50831181,0.86498688
30.376874,95580918,0.97414446,1.53105754,1.30600826,1.06943620,1.50820869,0.86447428
30.379903,95583947,0.97376239,1.53111357,1.30598978,1.06862141,1.50935549,0.86471389
30.387830,95591874,0.97288143,1.53166372,1.30717055,1.06513811,1.51472825,0.86284707
30.391023,95595067,0.96893561,1.53081674,1.30553321,1.06746269,1.50826889,0.86163889
30.395439,95599483,0.97116243,1.53131682,1.30527095,1.06496824,1.50633115,0.85997175
30.402760,95606804,0.96956741,1.53058905,1.30455986,1.06642378,1.50801200,0.86002301
30.405791,95609835,0.96911502,1.53107602,1.30464331,1.06544925,1.50828260,0.85906039
30.413785,95617829,0.96873116,1.53116185,1.30471722,1.06510056,1.50807935,0.85809360
30.420845,95624889,0.96756470,1.53137166,1.30440012,1.06457187,1.50773066,0.85760484
30.423864,95627908,0.96709799,1.53117615,1.30455211,1.06395496,1.50797087,0.85655997
30.431801,95635845,0.96959424,1.52777332,1.30494908,1.06288446,1.50438744,0.85686336
30.435014,95639058,0.96565675,1.53135080,1.30444900,1.06302036,1.50817710,0.85539590
30.442407,95646451,0.96484434,1.53127510,1.30442635,1.06273545,1.50831777,0.85527430
30.448490,95652534,0.96428227,1.53126675,1.30421833,1.06223298,1.50803226,0.85497628
30.451595,95655639,0.96419167,1.53131742,1.30432085,1.06163872,1.50809604,0.85489343
30.459710,95663754,0.96320462,1.53111476,1.30402759,1.06146706,1.50805849,0.85474501
30.466874,95670918,0.96242320,1.53130788,1.30426899,1.06091989,1.50794286,0.85466932
30.469910,95673954,0.96217405,1.53102297,1.30418316,1.06050206,1.51199180,0.85422586
30.477858,95681902,0.96222472,1.53178591,1.30006925,1.06239987,1.50510746,0.85646342
30.482445,95686489,0.96140337,1.53140921,1.30419747,1.06011284,1.50808412,0.85449765
30.485628,95689672,0.96066784,1.53111178,1.30418555,1.05963541,1.50783020,0.85446547
30.491911,95695955,0.95998477,1.53102357,1.30422310,1.05929566,1.50800485,0.85429559
30.494974,95699018,0.95960688,1.53134424,1.30429462,1.05918480,1.50761503,0.85421036
30.502198,95706242,0.95916283,1.53096873,1.30410866,1.05901612,1.50807518,0.85436295
30.510278,95714322,0.95845830,1.53089542,1.30422548,1.05885578,1.50760311,0.85432063
30.513301,95717345,0.95817995,1.53116364,1.30424575,1.05841947,1.50775093,0.85406910
30.520377,95724421,0.95763754,1.53089780,1.30413607,1.05502737,1.51125747,0.85425983
30.526835,95730879,0.95690560,1.53116840,1.30387203,1.05840994,1.50764781,0.85392426
30.529898,95733942,0.95673930,1.53091270,1.30427018,1.05853689,1.50826889,0.85397671
30.536965,95741009,0.95694792,1.53114814,1.30410031,1.05826927,1.50779921,0.85410426
30.540071,95744115,0.95666062,1.53095562,1.30389289,1.05818046,1.50786120,0.85404645
30.548207,95752251,0.95660638,1.53106171,1.30406574,1.05802549,1.50800365,0.85399995
30.555353,95759397,0.95662307,1.53074581,1.30401150,1.05762971,1.50784451,0.85381280
30.558381,95762425,0.95670175,1.53111953,1.30411581,1.05795336,1.50806564,0.85393141
30.566280,95770324,0.95663440,1.53490383,1.30480663,1.05766667,1.50582510,0.85427592
30.574341,95778385,0.95640969,1.52907747,1.30169526,1.05570567,1.50850195,0.85423837
30.577668,95781712,0.95621716,1.53388578,1.30426303,1.05763269,1.50816161,0.85387180
30.584014,95788058,0.95648956,1.53085250,1.30404488,1.05771316,1.50796431,0.85385750
30.592155,95796199,0.95654380,1.53109032,1.30410210,1.05751408,1.50799054,0.85379491
30.595264,95799308,0.95651042,1.53097886,1.30418853,1.05737162,1.50785405,0.85358928
30.602345,95806389,0.95652234,1.53061885,1.30399004,1.05714572,1.50773901,0.85359345
30.605369,95809413,0.95652592,1.53136093,1.30410806,1.05788720,1.51437718,0.85405777
30.613381,95817425,0.95439267,1.53571982,1.30062655,1.06073333,1.50872666,0.85131596
30.617977,95822021,0.95671665,1.53105277,1.30401746,1.05737282,1.50795299,0.85381697
30.621137,95825181,0.95634949,1.53111476,1.30418376,1.05707122,1.50776047,0.85385750
30.627401,95831445,0.95649731,1.53113026,1.30396322,1.05715287,1.50772530,0.85384200
30.635294,95839338,0.95644128,1.53098482,1.30402461,1.05710102,1.50800783,0.85367988
30.638317,95842361,0.95638704,1.53085906,1.30405203,1.05713440,1.50796551,0.85367451
30.645345,95849389,0.95641446,1.53099555,1.30407289,1.05677081,1.50789994,0.85358332
30.648381,95852425,0.95637392,1.53147716,1.30391613,1.05702651,1.50784570,0.85369180
30.656273,95860317,0.95641863,1.53467375,1.30102948,1.05687035,1.50815386,0.85217963
30.664515,95868559,0.95496308,1.52973909,1.30333022,1.05647755,1.50751191,0.85346769
30.667635,95871679,0.95610332,1.53081674,1.30395130,1.05687154,1.50766629,0.85368584
30.673881,95877925,0.95613610,1.53091866,1.30415157,1.05682028,1.50786895,0.85366915
30.676914,95880958,0.95635068,1.53130788,1.30416826,1.05675472,1.50786239,0.85365782
30.684798,95888842,0.95619809,1.53101462,1.30390302,1.05673981,1.50800842,0.85359345
30.691870,95895914,0.95641565,1.53097946,1.30381063,1.05662657,1.50792557,0.85342835
30.694905,95898949,0.95624697,1.53098244,1.30411342,1.05668379,1.51151437,0.85190664
30.702859,95906903,0.95713806,1.53182406,1.30001143,1.05877650,1.50443929,0.85498522
30.707423,95911467,0.95617961,1.53126794,1.30394415,1.05677915,1.50774318,0.85345040
30.710601,95914645,0.95623087,1.53102535,1.30388514,1.05657113,1.50749940,0.85354577
30.716873,95920917,0.95608782,1.53112191,1.30392507,1.05640901,1.50785285,0.85354756
30.719896,95923940,0.95612835,1.53125662,1.30379335,1.05645431,1.50765139,0.85368286
30.726863,95930907,0.95611941,1.53105694,1.30390362,1.05648232,1.50792080,0.85353742
30.734781,95938825,0.95614206,1.53115827,1.30384580,1.05635477,1.50775272,0.85355828
30.737800,95941844,0.95611405,1.53093297,1.30402104,1.05650020,1.50761265,0.85364888
30.744885,95948929,0.95611822,1.53114158,1.30377189,1.05648828,1.50505859,0.85360478
30.747985,95952029,0.95630002,1.53116960,1.30401269,1.05651689,1.50773543,0.85348616
30.755382,95959426,0.95615816,1.53087992,1.30396143,1.05652941,1.50792557,0.85379372
30.762443,95966487,0.95614027,1.53136331,1.30382494,1.05663670,1.50790948,0.85366498
30.765534,95969578,0.95601868,1.53119225,1.30371825,1.05625523,1.50779861,0.85331689
30.773642,95977686,0.95606756,1.53100211,1.30386428,1.05621887,1.50795299,0.85364352
30.780842,95984886,0.95586431,1.53121251,1.30368666,1.05624986,1.50770265,0.85347186
30.783877,95987921,0.95597875,1.53116185,1.30412833,1.05636550,1.50776762,0.85347782
30.791807,95995851,0.95935654,1.52933079,1.30416468,1.05615926,1.50747854,0.85350941
30.794899,95998943,0.95608365,1.53121728,1.30368546,1.05612648,1.50756556,0.85329662
30.800903,96004947,0.95602524,1.53114456,1.30401329,1.05594230,1.50792617,0.85356603
30.807968,96012012,0.95619451,1.53103370,1.30400494,1.05621112,1.50780457,0.85338424
30.811067,96015111,0.95582437,1.53090674,1.30393163,1.05620218,1.50758940,0.85354040
30.819172,96023216,0.95596742,1.53120536,1.30383686,1.05595422,1.50773126,0.85329006
30.826348,96030392,0.95607709,1.53088469,1.30401567,1.05611575,1.50785643,0.85317741
30.829375,96033419,0.95601928,1.53123337,1.30379096,1.05608118,1.50796849,0.85476230
30.837302,96041346,0.95527422,1.53206188,1.30351976,1.09240485,1.50911528,0.85161696
30.840565,96044609,0.95943880,1.53190869,1.30016819,1.05949295,1.50461274,0.85541199
30.845206,96049250,0.95689845,1.53212268,1.30335406,1.01648641,1.50619227,0.85385512
30.850664,96054708,0.95371854,1.53668958,1.30489723,1.05578495,1.50421339,0.85513721
30.853939,96057983,0.95692706,1.53031785,1.30291358,1.05538619,1.50730747,0.85308681
30.860310,96064354,0.95567953,1.53062421,1.30371527,1.05610264,1.50758880,0.85323225
30.867367,96071411,0.95581424,1.53082508,1.30384103,1.05580164,1.50778192,0.85327576
30.870390,96074434,0.95581722,1.53136510,1.30408362,1.05580521,1.50794524,0.85355292
30.878279,96082323,0.95610570,1.53095144,1.30376891,1.05571700,1.50785285,0.85343490
30.883544,96087588,0.95602464,1.53113383,1.30382375,1.05577899,1.50791544,0.85334430
30.886679,96090723,0.95603179,1.53099794,1.30391554,1.05599654,1.50842446,0.85331867
30.892943,96096987,0.95623385,1.53111774,1.30378500,1.05581833,1.50801200,0.85337291
30.896042,96100086,0.95608365,1.53134364,1.30371646,1.05587555,1.50778610,0.85336397
30.904162,96108206,0.95586848,1.53115231,1.30382971,1.05599714,1.50782007,0.85332344
30.911337,96115381,0.95591795,1.53072375,1.30388633,1.05565441,1.50781232,0.85324417
30.914365,96118409,0.95595967,1.53118807,1.30415574,1.05588747,1.50780875,0.85341464
30.922280,96126324,0.95585656,1.53089184,1.30379812,1.05589343,1.50797981,0.85708211
30.928467,96132511,0.95636379,1.52852971,1.30762414,1.05314983,1.51280242,0.85364531
30.931738,96135782,0.95606398,1.52854401,1.30412415,1.05587495,1.50813061,0.85351000
30.939022,96143066,0.95595610,1.53018016,1.30385593,1.05572057,1.50773543,0.85335563
30.947163,96151207,0.95598113,1.53009731,1.30377487,1.05581058,1.50789696,0.85337053
30.950277,96154321,0.95592868,1.52994889,1.30359963,1.05562998,1.50809604,0.85321854
30.957362,96161406,0.95595669,1.52929324,1.30372719,1.05558587,1.50778014,0.85330496
30.960394,96164438,0.95586848,1.52928788,1.30399302,1.05577481,1.50782365,0.85335384
30.968280,96172324,0.95594239,1.52894575,1.30374745,1.05558527,1.50773662,0.85269759
30.973567,96177611,0.95849406,1.52984876,1.30098358,1.05872107,1.50526542,0.85649977
30.976893,96180937,0.95641088,1.52784664,1.30173520,1.05428827,1.50651175,0.85291217
30.983245,96187289,0.95548403,1.52820367,1.30352095,1.05534208,1.50779265,0.85336636
30.991264,96195308,0.95593047,1.52860123,1.30401269,1.05572236,1.50770921,0.85340570
30.994292,96198336,0.95569801,1.52845639,1.30385414,1.05566574,1.50798637,0.85326503
31.001363,96205407,0.95590603,1.52804870,1.30380884,1.05553997,1.50780338,0.85320542
31.004395,96208439,0.95567238,1.52837652,1.30370156,1.05565143,1.50802451,0.85332583
31.012293,96216337,0.95579814,1.52789611,1.30366103,1.05555905,1.50781351,0.85341523
31.020283,96224327,0.95586192,1.52825791,1.30383447,1.05571163,1.50781828,0.85335563
31.023355,96227399,0.95578980,1.52826149,1.30371229,1.05572296,1.50787371,0.85368465
31.029435,96233479,0.95592153,1.52837593,1.30356804,1.05574084,1.50777775,0.85327993
31.032546,96236590,0.95558595,1.52821142,1.30401508,1.05536891,1.50774855,0.85336695
31.040661,96244705,0.95580887,1.52829963,1.30370036,1.05551851,1.50800604,0.85346888
31.047855,96251899,0.95551145,1.52840633,1.30339519,1.05530632,1.50757569,0.85346232
31.050882,96254926,0.95576298,1.52803499,1.30371169,1.05565680,1.50799114,0.85342060
31.058778,96262822,0.95565927,1.52839798,1.30368666,1.05530394,1.50780219,0.85328351
31.061807,96265851,0.95615816,1.52684766,1.30571143,1.05257583,1.51226300,0.85360954
31.066034,96270078,0.95541608,1.52898389,1.30029932,1.05325115,1.50385040,0.85590969
31.073683,96277727,0.95439028,1.53217096,1.30384878,1.05274749,1.51247460,0.85148523
31.076893,96280937,0.95611405,1.52775008,1.30387977,1.05535937,1.50773364,0.85340689
31.084126,96288170,0.95580649,1.52756232,1.30362288,1.05530930,1.50794166,0.85338364
31.092235,96296279,0.95594954,1.52736920,1.30376533,1.05534626,1.50771457,0.85317920
31.095264,96299308,0.95576238,1.52721364,1.30361394,1.05508638,1.50786179,0.85321913
31.102368,96306412,0.95573317,1.52694601,1.30362824,1.05526043,1.50769907,0.85330496
31.109577,96313621,0.95573258,1.52673740,1.30371169,1.05525447,1.50781232,0.85322390
