Relative_Time(s),Ard_Micros,CH1(V),CH2(V),CH3(V),CH4(V),CH5(V),CH6(V)
12.579856,28276972,1.50178331,1.46223563,0.84703515,0.95246803,1.29100398,1.05590058
12.583164,28280280,1.50110203,1.46861392,0.84480832,0.95517647,1.28854529,1.05506552
12.588683,28285799,1.50082964,1.46548944,0.84477137,0.95512580,1.28836111,1.05530990
12.596795,28293911,1.50092858,1.46566885,0.84469030,0.95504414,1.28848091,1.05510426
12.599821,28296937,1.50087851,1.46540302,0.84472249,0.95519733,1.28869966,1.05488492
12.606889,28304005,1.50070447,1.46555978,0.84473203,0.95501315,1.28831938,1.05501366
12.609926,28307042,1.50096375,1.46558243,0.84477315,0.95520150,1.28875152,1.05512214
12.617815,28314931,1.50088388,1.46542149,0.84457765,0.95509421,1.28838137,1.05516148
12.625879,28322995,1.50099176,1.46534997,0.84458838,0.95493745,1.28839449,1.05488194
12.628917,28326033,1.50080520,1.46551686,0.84457825,0.95505309,1.28869132,1.05522228
12.633961,28331077,1.50073725,1.46550673,0.84471236,0.95516335,1.28844277,1.05514539
12.637064,28334180,1.50068957,1.46568375,0.84473739,0.95516395,1.28831760,1.05519546
12.645176,28342292,1.50076884,1.46552163,0.84478567,0.95507037,1.28853873,1.05511559
12.652356,28349472,1.50062400,1.46553653,0.84469626,0.95514547,1.28815845,1.05510486
12.655388,28352504,1.50059718,1.46560210,0.84477494,0.95519971,1.28844813,1.05508638
12.663309,28360425,1.50080639,1.46569091,0.84479700,0.95501255,1.28837660,1.05388833
12.666420,28363536,1.49552959,1.46944183,0.84699939,0.95507872,1.28708318,1.05821086
12.672885,28370001,1.49684924,1.47089022,0.84513436,0.95520389,1.28854290,1.05516923
12.681112,28378228,1.50088984,1.46550196,0.84479342,0.95514905,1.28860251,1.05508400
12.684218,28381334,1.50100011,1.46569508,0.84485422,0.95511388,1.28858403,1.05512930
12.690345,28387461,1.50075334,1.46540182,0.84476004,0.95506799,1.28875271,1.05521334
12.698310,28395426,1.50085706,1.46548467,0.84469150,0.95511627,1.28843740,1.05500711
12.701352,28398468,1.50055963,1.46546083,0.84480177,0.95517587,1.28831879,1.05500651
12.708405,28405521,1.50072652,1.46559554,0.84487210,0.95512282,1.28832832,1.05561090
12.711535,28408651,1.50097150,1.46547752,0.84462534,0.95507574,1.28858462,1.05509413
12.717811,28414927,1.50082964,1.46553057,0.84458361,0.95514488,1.28858760,1.05505300
12.725814,28422930,1.50099415,1.46533149,0.84475587,0.95498871,1.28842548,1.05496062
12.728842,28425958,1.50091904,1.46573740,0.84477852,0.95511388,1.28866569,1.05507506
12.735886,28433002,1.50075811,1.46520990,0.84458719,0.95504176,1.28836349,1.05520917
12.743796,28440912,1.50084633,1.46565812,0.84459553,0.95511388,1.28838733,1.05506790
12.746824,28443940,1.50075811,1.46544712,0.84458421,0.95519077,1.28856495,1.05488969
12.753891,28451007,1.50096852,1.46541851,0.84477315,0.95501792,1.28936425,1.05496300
12.802592,28499708,1.49794596,1.47032219,0.84774027,0.95238995,1.29135922,1.05508698
12.810171,28507287,1.50090593,1.46558064,0.84475051,0.95499110,1.28857866,1.05510247
12.817364,28514480,1.50069910,1.46554190,0.84470282,0.95490646,1.28844277,1.05506612
12.820391,28517507,1.50091249,1.46534043,0.84476719,0.95505607,1.28854588,1.05501128
12.828308,28525424,1.50093037,1.46559435,0.84482561,0.95509123,1.28837660,1.05507982
12.831349,28528465,1.50124985,1.46555322,0.84467362,0.95511746,1.28830806,1.05503333
12.838401,28535517,1.50061983,1.46530884,0.84457586,0.95513534,1.28888920,1.05457736
12.846364,28543480,1.49846393,1.47068518,0.84303330,0.95648539,1.28928081,1.05225814
12.849703,28546819,1.49759310,1.46673041,0.84452103,0.95668625,1.28527895,1.05742169
12.857989,28555105,1.50591630,1.46644133,0.84429513,0.95312189,1.28514722,1.05627132
12.862580,28559696,1.50181907,1.46493572,0.84349464,0.95507991,1.28838853,1.05487538
12.865801,28562917,1.50091487,1.46565634,0.84484349,0.95494103,1.28853575,1.05507088
12.872901,28570017,1.50095898,1.46534401,0.84469746,0.95502746,1.28839329,1.05514658
12.880791,28577907,1.50088030,1.46566408,0.84476660,0.95504414,1.28857211,1.05505002
12.883815,28580931,1.50071460,1.46555203,0.84463010,0.95509719,1.28873483,1.05499280
12.890966,28588082,1.50239426,1.46546202,0.84467898,0.95513474,1.28833667,1.05497075
12.894134,28591250,1.50071043,1.46575349,0.84482084,0.95512402,1.28858820,1.05491293
12.900559,28597675,1.50078136,1.46558064,0.84460686,0.95515441,1.28846065,1.05511201
12.908691,28605807,1.50094527,1.46560150,0.84477435,0.95506739,1.28845647,1.05503154
12.911791,28608907,1.50091487,1.46545964,0.84473084,0.95492672,1.28867284,1.05487836
12.918900,28616016,1.50076467,1.46572905,0.84471534,0.95518064,1.28831640,1.05511499
12.926808,28623924,1.50098699,1.46560865,0.84477494,0.95510435,1.28842906,1.05502320
12.929835,28626951,1.50074857,1.46532553,0.84476660,0.95505487,1.25021830,1.05307890
12.937051,28634167,1.50558490,1.46207529,0.84477852,0.95508527,1.28856734,1.05509592
12.940203,28637319,1.50081414,1.46565574,0.84476123,0.95519852,1.28845290,1.05488194
12.945450,28642566,1.50113779,1.46531063,0.84479163,0.95510435,1.28873423,1.05523062
12.953328,28650444,1.50096434,1.46555978,0.84468434,0.95517289,1.28838256,1.05507267
12.956361,28653477,1.50061327,1.46549600,0.84483157,0.95507276,1.28850356,1.05519665
12.963402,28660518,1.50089997,1.46555143,0.84483932,0.95507872,1.28853873,1.05510069
12.966434,28663550,1.50107819,1.46558779,0.84487031,0.95507097,1.28838853,1.05502260
12.974318,28671434,1.50078732,1.46555739,0.84460924,0.95513474,1.28837720,1.05571342
12.981450,28678566,1.49769205,1.47055226,0.84241698,0.95660698,1.28932372,1.01576638
12.984818,28681934,1.50180000,1.46641212,0.84296475,0.95658075,1.32488028,1.05646504
12.990339,28687455,1.50317150,1.46642524,0.84246288,0.95749449,1.29029647,1.05128003
12.995813,28692929,1.50249559,1.47031206,0.84451685,0.95484983,1.28829018,1.05478061
12.998881,28695997,1.50083441,1.46562594,0.84478090,0.95517051,1.28847853,1.05495823
13.005901,28703017,1.50083739,1.46541136,0.84460090,0.95533442,1.28845171,1.05525983
13.013813,28710929,1.50083202,1.46548110,0.84484170,0.95508468,1.28832713,1.05516804
13.016841,28713957,1.50078672,1.46534878,0.84479163,0.95521283,1.28863529,1.05510247
13.023883,28720999,1.50087374,1.46518427,0.84457944,0.95517170,1.29163877,1.05517936
13.027018,28724134,1.50080699,1.46565514,0.84472309,0.95514488,1.28820852,1.05512214
13.034397,28731513,1.50079030,1.46553593,0.84483216,0.95509302,1.28866509,1.05510069
13.042297,28739413,1.50090414,1.46553772,0.84470521,0.95491659,1.28853396,1.05507565
13.045323,28742439,1.50057274,1.46573859,0.84474454,0.95518779,1.28830925,1.05529381
13.052392,28749508,1.50043923,1.46555024,0.84461163,0.95505607,1.28824667,1.05525387
13.055415,28752531,1.50119263,1.46564322,0.84481786,0.95514547,1.28848210,1.05499399
13.063309,28760425,1.50071758,1.46552342,0.84487508,0.95516812,1.28867522,1.05501545
13.070407,28767523,1.50084871,1.46644908,0.84475110,0.95507395,1.28857270,1.05511261
13.073600,28770716,1.50057930,1.46551388,0.84487269,0.95508170,1.28857688,1.05485631
13.080891,28778007,1.50091070,1.46530646,0.84483336,0.95499229,1.28854111,1.05519069
13.088794,28785910,1.50104481,1.46547752,0.84479819,0.95523369,1.28859655,1.05494512
13.091830,28788946,1.50079626,1.46538335,0.84475170,0.95520865,1.28846363,1.05508936
13.098894,28796010,1.50097567,1.46538752,0.84482382,0.95495653,1.28857151,1.05511499
13.101922,28799038,1.50084454,1.46570819,0.84464858,0.95516574,1.28855005,1.05494214
13.109811,28806927,1.50076884,1.46552997,0.84487746,0.95509004,1.28838554,1.05861736
13.116905,28814021,1.49711567,1.46940964,0.84513972,0.95384132,1.29294113,1.05230702
13.120173,28817289,1.50690693,1.46650034,0.84304939,0.95861208,1.29334882,1.05583084
13.128465,28825581,1.50195795,1.46252709,0.84624837,0.95312547,1.29024342,1.05518354
13.135057,28832173,1.50091845,1.46547156,0.84487746,0.95532488,1.28858701,1.05508042
13.138158,28835274,1.50089341,1.46555203,0.84491025,0.95505905,1.28830865,1.05512930
13.146274,28843390,1.50089103,1.46534282,0.84466706,0.95490825,1.28836647,1.05509949
13.149319,28846435,1.50107044,1.46558302,0.84463249,0.95506262,1.28838316,1.05516804
13.156388,28853504,1.50070447,1.46554428,0.84472607,0.95506560,1.28849641,1.05521334
13.163606,28860722,1.50081235,1.46560925,0.84460805,0.95490944,1.28858939,1.05507208
13.166764,28863880,1.50072533,1.46564382,0.84479163,0.95521104,1.28839389,1.05505717
13.174047,28871163,1.50083977,1.46557587,0.84475885,0.95512700,1.28855542,1.05517281
13.182173,28879289,1.50072294,1.46560567,0.84480415,0.95513772,1.28850773,1.05507744
13.185282,28882398,1.50072116,1.46538871,0.84477017,0.95527124,1.28843859,1.05511678
13.192382,28889498,1.50067407,1.46535474,0.84458361,0.95512044,1.28835455,1.05507446
13.195409,28892525,1.50116998,1.46548646,0.84478984,0.95514726,1.28846661,1.05509711
13.203305,28900421,1.50072235,1.46552461,0.84486793,0.95516812,1.28857092,1.05516983
13.211309,28908425,1.50098044,1.46555382,0.84470163,0.95509779,1.28836230,1.05513764
13.214372,28911488,1.50059122,1.46539706,0.84487687,0.95512163,1.28867940,1.05514003
13.220490,28917606,1.50087613,1.46542745,0.84485303,0.95500838,1.28853694,1.05504168
13.223595,28920711,1.50094527,1.46566349,0.84465514,0.95513832,1.28849701,1.05520499
13.231744,28928860,1.50075156,1.46555858,0.84466527,0.95514130,1.28868893,1.05510605
13.238907,28936023,1.50075871,1.46555739,0.84457944,0.95515978,1.28854171,1.05524493
13.241948,28939064,1.50079209,1.46271783,0.84352980,0.95437240,1.28761486,1.05460060
13.250058,28947174,1.50036412,1.46513122,0.84792564,0.95539224,1.25102773,1.05921221
13.254384,28951500,1.50593716,1.46651405,0.84416817,0.95806312,1.28481105,1.05840576
13.257701,28954817,1.50194424,1.46574395,0.84476779,0.95510494,1.28875211,1.05506612
13.264192,28961308,1.50092620,1.46533387,0.84469150,0.95489990,1.28858045,1.05523122
13.272306,28969422,1.50086123,1.46570164,0.84484945,0.95526230,1.28849879,1.05504645
13.275330,28972446,1.50063592,1.46533686,0.84485481,0.95507693,1.28837422,1.05499936
13.282401,28979517,1.50098640,1.46543759,0.84463547,0.95513772,1.28822342,1.05510665
13.285424,28982540,1.50102097,1.46554726,0.84467481,0.95493805,1.28824547,1.05501724
13.292382,28989498,1.50074142,1.46567779,0.84450732,0.95523130,1.28980116,1.05421615
13.300388,28997504,1.49798888,1.46499830,0.84641765,0.95559489,1.28887669,1.05516744
13.303654,29000770,1.50090653,1.46553713,0.84483276,0.95490825,1.28851668,1.05501545
13.308898,29006014,1.50075811,1.46555322,0.84464381,0.95519077,1.28875509,1.05530334
13.316789,29013905,1.50090235,1.46562713,0.84471295,0.95531594,1.28850893,1.05511738
13.319815,29016931,1.50080520,1.46516758,0.84466765,0.95522654,1.28846363,1.05495048
13.326883,29023999,1.50055248,1.46540242,0.84472011,0.95505428,1.28856376,1.05497730
13.329907,29027023,1.50070208,1.46578627,0.84481786,0.95520985,1.28843502,1.05501128
13.337820,29034936,1.50040108,1.46530824,0.84478627,0.95517587,1.28830091,1.09299911
13.343103,29040219,1.50423962,1.46655339,0.84469686,0.95808279,1.28653959,1.05873478
13.346414,29043530,1.50678712,1.46523255,0.84489654,0.95533621,1.28873781,1.05526460
13.352524,29049640,1.50071400,1.46547871,0.84476123,0.95513296,1.28838018,1.05501903
13.355615,29052731,1.50088745,1.46572131,0.84471295,0.95513892,1.28839687,1.05513228
13.361800,29058916,1.50079805,1.46567660,0.84459255,0.95524918,1.28860668,1.05506254
13.369796,29066912,1.50082666,1.46559077,0.84457527,0.95510673,1.28839925,1.05496419
13.372826,29069942,1.50088328,1.46565216,0.84484408,0.95493686,1.28846005,1.05513406
13.379887,29077003,1.50087017,1.46538215,0.84469150,0.95489931,1.28847614,1.05603231
13.387841,29084957,1.50185424,1.46192389,0.84700595,0.95233869,1.29072205,1.05583025
13.391175,29088291,1.50176185,1.46271783,0.84486673,0.95525574,1.28847257,1.05514301
13.396537,29093653,1.50071341,1.46541792,0.84457408,0.95513117,1.28838078,1.05494095
13.404691,29101807,1.50101203,1.46557468,0.84475170,0.95530343,1.28830389,1.05508340
13.407789,29104905,1.50093514,1.46550315,0.84487687,0.95513594,1.28872887,1.05502737
13.414902,29112018,1.50086480,1.46548050,0.84462534,0.95489990,1.28850475,1.05499638
13.417934,29115050,1.50071758,1.46564620,0.84480475,0.95514070,1.28847257,1.05512512
13.425797,29122913,1.50068539,1.46557468,0.84473024,0.95511567,1.28851489,1.05279518
13.433855,29130971,1.49873394,1.46660107,0.84433506,0.95273506,1.28841773,1.09361840
13.437156,29134272,1.50094765,1.46558839,0.84480236,0.95505785,1.28855244,1.05511857
13.442424,29139540,1.50101680,1.46554368,0.84462116,0.95511209,1.28859953,1.05493022
13.445456,29142572,1.49804014,1.46352428,0.84383498,0.95436227,1.28798441,1.01570976
13.452679,29149795,1.50048155,1.46520513,0.84460865,0.95525813,1.28850952,1.05509055
13.460789,29157905,1.50083560,1.46570402,0.84459673,0.95511925,1.28842071,1.05486048
13.463812,29160928,1.50076348,1.46551984,0.84478448,0.95518600,1.28849581,1.05488551
13.470888,29168004,1.50075811,1.46543103,0.84458302,0.95507752,1.28832773,1.05280114
13.478850,29175966,1.50584775,1.46654027,0.84436427,0.95259737,1.28889457,1.05487002
13.482156,29179272,1.50080580,1.46538513,0.84477494,0.95510196,1.28855184,1.05512751
13.487437,29184553,1.50074023,1.46554607,0.84487985,0.95513653,1.28866986,1.05507565
13.490463,29187579,1.49818677,1.46362143,0.84411035,0.95453512,1.28787473,1.05478240
13.498569,29195685,1.50054592,1.46527725,0.84460626,0.95501613,1.28835217,1.05516208
13.505783,29202899,1.50084156,1.46548587,0.84470103,0.95516216,1.28858224,1.05511082
13.508802,29205918,1.50080282,1.46580535,0.84485303,0.95514726,1.28854171,1.05506552
13.516798,29213914,1.50074261,1.46547097,0.84460328,0.95510196,1.28845051,1.01574791
13.523093,29220209,1.50061089,1.46748381,0.84524642,0.95304143,1.29300967,1.09177006
13.526424,29223540,1.50608438,1.46555382,0.84321807,0.95393133,1.28756777,1.05450702
13.533769,29230885,1.50012571,1.46508115,0.84472309,0.95504295,1.28830925,1.05535699
13.541793,29238909,1.50093931,1.46562653,0.84480832,0.95507395,1.28850118,1.05488194
13.544825,29241941,1.50084931,1.46549600,0.84469269,0.95517051,1.28830329,1.05489565
13.551888,29249004,1.50096792,1.46543043,0.84475825,0.95486235,1.28852621,1.05498446
13.554920,29252036,1.50087494,1.46582442,0.84477077,0.95523071,1.28859953,1.05511201
13.562805,29259921,1.50084215,1.46554130,0.84470878,0.95510852,1.28843204,1.05383945
13.570120,29267236,1.50052029,1.46755236,0.84505568,0.95357489,1.29281834,1.05484677
13.573419,29270535,1.50089103,1.46532791,0.84483574,0.95528733,1.28887430,1.05508340
13.580543,29277659,1.50089282,1.46556037,0.84487329,0.95519435,1.28840641,1.05510665
13.587766,29284882,1.50096613,1.46562534,0.84457586,0.95513176,1.28856376,1.05504347
13.590802,29287918,1.50081116,1.46533924,0.84481071,0.95517826,1.28871218,1.05505121
13.598797,29295913,1.50070626,1.46556693,0.84469030,0.95517289,1.28830269,1.05489803
13.601821,29298937,1.50080699,1.46560329,0.84478090,0.95506322,1.28856615,1.05512810
13.608892,29306008,1.50074977,1.46536606,0.84460269,0.95514905,1.28926531,1.05348600
13.614326,29311442,1.49903733,1.46450179,0.84415029,0.95480751,1.28811911,1.05485571
13.617398,29314514,1.50062519,1.46520453,0.84501098,0.95505666,1.28860727,1.05509711
13.624507,29321623,1.50088090,1.46560090,0.84486614,0.95517706,1.28832415,1.05505121
13.627608,29324724,1.50079507,1.46573740,0.84470640,0.95509719,1.28843263,1.05499340
13.635754,29332870,1.50098580,1.46534401,0.84486316,0.95516872,1.28866688,1.05486942
13.642893,29340009,1.50066096,1.46537679,0.84477792,0.95514070,1.28856495,1.05507029
13.645921,29343037,1.50066215,1.46569746,0.84478269,0.95524680,1.28824667,1.05505002
13.653813,29350929,1.50093871,1.46574872,0.84463010,0.95510017,1.28757433,1.05514360
13.658900,29356016,1.50098401,1.46550077,0.84481071,0.95514428,1.28856734,1.05505539
13.661972,29359088,1.50084633,1.46554666,0.84458242,0.95534038,1.28856138,1.05508996
13.669265,29366381,1.50080937,1.46546501,0.84473322,0.95502090,1.28834382,1.05508757
13.672294,29369410,1.50106865,1.46547514,0.84474693,0.95516335,1.28837064,1.05502737
13.680326,29377442,1.50083143,1.46551328,0.84461997,0.95512700,1.28861681,1.05512751
13.687373,29384489,1.50060612,1.46556216,0.84481011,0.95511269,1.28817872,1.05495883
13.690400,29387516,1.50060910,1.46515148,0.84478090,0.95532846,1.28855542,1.05509949
13.698303,29395419,1.50084156,1.46549838,0.84487031,0.95507454,1.28842906,1.05320109
13.701378,29398494,1.50601167,1.46298962,0.84751258,0.95538449,1.28818110,1.05723274
13.708657,29405773,1.50271970,1.46978098,0.84509502,0.95449817,1.28595904,1.05866206
13.713233,29410349,1.50020915,1.47017318,0.84511767,0.95490407,1.28847257,1.05505539
13.716366,29413482,1.50099951,1.46545547,0.84483455,0.95523965,1.28856376,1.05508102
13.721648,29418764,1.50084037,1.46551150,0.84482918,0.95519256,1.28848151,1.05527056
13.729757,29426873,1.50076288,1.46549123,0.84470223,0.95512044,1.28836230,1.05496181
13.732800,29429916,1.50082725,1.46566408,0.84484230,0.95508646,1.28841356,1.05503512
13.739904,29437020,1.50088090,1.46560388,0.84463189,0.95518958,1.28842846,1.05867100
13.746874,29443990,1.49744469,1.46802681,0.84490667,0.95389854,1.29297391,1.05751706
13.750186,29447302,1.49694043,1.47068101,0.84455858,0.95819067,1.29281119,1.05248106
13.756766,29453882,1.50286335,1.46648544,0.84448109,0.95677864,1.28510371,1.05536235
13.763043,29460159,1.50113899,1.46569627,0.84479700,0.95508527,1.28854946,1.05509949
13.766149,29463265,1.50083321,1.46539110,0.84481488,0.95506203,1.28855482,1.05497194
13.774236,29471352,1.50095838,1.46540778,0.84467302,0.95510971,1.28834084,1.05507088
13.777305,29474421,1.50107342,1.46556753,0.84459971,0.95516574,1.28830150,1.05489445
13.784374,29481490,1.50062817,1.46535354,0.84461401,0.95508766,1.28865853,1.05504764
13.792293,29489409,1.50079149,1.46546024,0.84466408,0.95514607,1.28835336,1.05501247
13.795365,29492481,1.50057215,1.46533626,0.84485720,0.95508408,1.28853694,1.05510188
13.800710,29497826,1.50085050,1.46548169,0.84476541,0.95508468,1.28830746,1.05521572
13.808789,29505905,1.50096911,1.46567899,0.84482084,0.95506024,1.28831700,1.05504406
13.811826,29508942,1.50096732,1.46533030,0.84479163,0.95526885,1.28850654,1.05491949
13.818891,29516007,1.50082904,1.46541315,0.84482382,0.95492374,1.28859774,1.05505658
13.821918,29519034,1.50095004,1.46584588,0.84474395,0.95506322,1.28853456,1.05507625
13.829807,29526923,1.50074381,1.46558839,0.84460030,0.95492613,1.28829971,1.05848921
13.836901,29534017,1.49743456,1.46584647,0.84476779,0.95508944,1.28835932,1.05527950
13.839986,29537102,1.50100547,1.46557885,0.84458182,0.95531594,1.28857270,1.05511916
13.846284,29543400,1.50077301,1.46554011,0.84476660,0.95509540,1.28835336,1.05509771
13.849307,29546423,1.50094706,1.46563190,0.84482024,0.95516216,1.28853813,1.05510426
13.857292,29554408,1.50071937,1.46555084,0.84463845,0.95514786,1.28872648,1.05528367
13.864378,29561494,1.50070208,1.46569329,0.84463785,0.95515501,1.28823296,1.05509115
13.867414,29564530,1.50104719,1.46555501,0.84484230,0.95512461,1.28858284,1.05508042
13.875297,29572413,1.50087374,1.46556574,0.84481130,0.95513057,1.28830210,1.05507386
13.878329,29575445,1.49993795,1.47139209,0.84509025,0.95339667,1.29166261,1.05514122
13.886493,29583609,1.50107878,1.46537500,0.84477375,0.95506918,1.28851191,1.05506314
13.891796,29588912,1.50091070,1.46531719,0.84472905,0.95500421,1.28852323,1.05503333
13.894820,29591936,1.50092262,1.46576958,0.84479938,0.95509064,1.28830150,1.05510843
13.902805,29599921,1.50079447,1.46532434,0.84470461,0.95516455,1.28840641,1.05524135
13.909894,29607010,1.50084931,1.46566289,0.84457527,0.95509719,1.28822521,1.05523778
13.912936,29610052,1.50079149,1.46552342,0.84474812,0.95522773,1.28863767,1.05486286
13.920787,29617903,1.50086778,1.46559375,0.84479402,0.95509600,1.28849045,1.05506373
13.923810,29620926,1.50088447,1.46657723,0.84366153,0.95839512,1.28491834,1.05670465
13.931988,29629104,1.50070506,1.46568435,0.84484885,0.95515322,1.28849999,1.05524195
13.937288,29634404,1.50092918,1.46562534,0.84487687,0.95519375,1.28855005,1.05484319
13.940323,29637439,1.50081831,1.46556156,0.84483812,0.95504772,1.28854827,1.05518175
13.948293,29645409,1.50079328,1.46564501,0.84465693,0.95511388,1.28834859,1.05511320
13.951311,29648427,1.50092202,1.46581131,0.84465216,0.95512878,1.28856078,1.05514479
13.958388,29655504,1.50079149,1.46557766,0.84462295,0.95512282,1.28855959,1.05499697
13.966301,29663417,1.50063056,1.46572786,0.84465275,0.95497739,1.28830687,1.05489982
13.969319,29666435,1.50061208,1.46530288,0.84511350,0.95538389,1.25012770,1.09197451
13.974670,29671786,1.50517482,1.46330791,0.84761689,0.95548403,1.28659323,1.05913950
13.982347,29679463,1.50231320,1.46631556,0.84310184,0.95408272,1.32505075,1.05714155
13.985616,29682732,1.50320011,1.46581369,0.84746132,0.95248174,1.29288927,1.05576528
13.990183,29687299,1.50173920,1.46311003,0.84486733,0.95517826,1.28871814,1.05505837
13.997372,29694488,1.50083679,1.46533149,0.84471593,0.95504891,1.28836766,1.05504049
14.000404,29697520,1.50072235,1.46548527,0.84482799,0.95534455,1.28867463,1.05499697
14.008291,29705407,1.50088745,1.46533149,0.84461997,0.95510494,1.28832594,1.05499340
14.011314,29708430,1.50096196,1.47054988,0.84484826,0.95515382,1.28853754,1.05512155
14.018474,29715590,1.50091606,1.46556335,0.84467004,0.95517528,1.28863112,1.05497373
14.025908,29723024,1.50090951,1.46555560,0.84468196,0.95519494,1.28840462,1.05503274
14.028934,29726050,1.50079268,1.46562653,0.84472726,0.95509302,1.28833607,1.05505241
14.036822,29733938,1.50088388,1.46537321,0.84462712,0.95511090,1.28854707,1.05544520
14.043898,29741014,1.50074440,1.46559673,0.84482620,0.95506262,1.28832296,1.05512274
14.046930,29744046,1.50060314,1.46558064,0.84463845,0.95515680,1.28837422,1.05503691
14.054802,29751918,1.50100607,1.46567779,0.84483395,0.95509242,1.28853396,1.05499042
14.057838,29754954,1.50096673,1.46576660,0.84481607,0.95524978,1.28849820,1.05502856
14.065843,29762959,1.50079805,1.46531659,0.84461580,0.95491421,1.28850773,1.05519129
14.071971,29769087,1.50108832,1.46576720,0.84475170,0.95520448,1.28840223,1.05505121
14.075090,29772206,1.50088686,1.46558541,0.84466587,0.95516335,1.28849999,1.05517996
14.083194,29780310,1.50084513,1.46570998,0.84478627,0.95515561,1.28856495,1.05501068
14.086293,29783409,1.50122958,1.46565991,0.84467898,0.95510137,1.28837422,1.05506612
14.093394,29790510,1.50061566,1.46548587,0.84458838,0.95508944,1.28867344,1.05523837
14.101280,29798396,1.50082904,1.46538275,0.84462355,0.95508825,1.28849224,1.05510128
14.104321,29801437,1.50055069,1.46561402,0.84520946,0.95255744,1.29320398,1.05570269
14.110597,29807713,1.50176543,1.46500128,0.84233175,0.95775854,1.32455126,1.01568890
14.117154,29814270,1.49955589,1.46206873,0.84543596,0.95828366,1.28929630,1.05394018
14.120409,29817525,1.50356668,1.46202164,0.84483872,0.95514488,1.28846780,1.05513883
14.125660,29822776,1.50082308,1.46561879,0.84472607,0.95509242,1.28835574,1.05544043
14.133777,29830893,1.50081414,1.46572369,0.84476600,0.95519792,1.28833548,1.05512572
14.136809,29833925,1.50070447,1.46551925,0.84474991,0.95513474,1.28858820,1.05504764
14.143895,29841011,1.50085586,1.46560150,0.84460626,0.95497322,1.28859118,1.05506373
14.146918,29844034,1.50078374,1.46662134,0.84248195,0.95681142,1.28807381,1.05484558
14.154940,29852056,1.50073129,1.46560627,0.84479700,0.95507097,1.28843800,1.05351043
14.160224,29857340,1.49935025,1.46430569,0.84438870,0.95482718,1.28816918,1.05488074
14.163292,29860408,1.50041538,1.46527546,0.84482561,0.95518302,1.28843025,1.05504704
14.171288,29868404,1.50079566,1.46553236,0.84476600,0.95513534,1.28841117,1.05496717
14.174311,29871427,1.50089818,1.46530824,0.84460745,0.95518004,1.28843502,1.05502856
14.181382,29878498,1.50055248,1.46555024,0.84466587,0.95512878,1.28855423,1.05499638
14.189295,29886411,1.50093395,1.46556037,0.84470938,0.95517349,1.28857330,1.05528725
14.192323,29889439,1.50056499,1.46555620,0.84361682,0.95860731,1.28942982,1.05318082
14.200498,29897614,1.49707514,1.46962958,0.84459732,0.95510852,1.28850356,1.05486167
14.206914,29904030,1.50102216,1.46562832,0.84485958,0.95509719,1.28848926,1.05523778
14.209951,29907067,1.50090653,1.46589833,0.84469686,0.95525217,1.28843084,1.05507148
14.217800,29914916,1.50076884,1.46537262,0.84459136,0.95501196,1.28854111,1.05514241
14.220832,29917948,1.50073904,1.46568554,0.84479402,0.95497262,1.28848270,1.05473114
14.227875,29924991,1.50073487,1.46515804,0.84479044,0.95495176,1.28834680,1.05522824
14.235788,29932904,1.50095898,1.46538990,0.84479640,0.95533084,1.28848330,1.05502260
14.238820,29935936,1.50067168,1.46534103,0.84459315,0.95525932,1.28875271,1.05511797
14.246866,29943982,1.50100130,1.46542388,0.84478746,0.95511507,1.28859357,1.05488671
14.249895,29947011,1.50094289,1.46571832,0.84475945,0.95530521,1.28849343,1.05518652
14.254974,29952090,1.50074321,1.46570998,0.84459971,0.95505309,1.28831164,1.05511082
14.263084,29960200,1.50087017,1.46549004,0.84475408,0.95512878,1.28854648,1.05484677
14.266181,29963297,1.50075454,1.46548110,0.84486137,0.95506620,1.28832475,1.05525566
14.273354,29970470,1.50062341,1.46543341,0.84461937,0.95504951,1.28830329,1.05503333
14.276382,29973498,1.50103468,1.46560508,0.84481369,0.95508110,1.28847853,1.05505300
14.284292,29981408,1.50098461,1.46541255,0.84464918,0.95233631,1.28924385,1.05380130
14.288459,29985575,1.49694818,1.46899360,0.84429155,0.95664215,1.28946499,1.01671529
14.291778,29988894,1.50093693,1.46560865,0.84482799,0.95514070,1.28848926,1.05506492
14.298170,29995286,1.50062877,1.46536427,0.84461639,0.95514309,1.28863171,1.05521572
14.306275,30003391,1.50090414,1.46550732,0.84472368,0.95513594,1.28841594,1.05504943
14.309322,30006438,1.50073904,1.46544951,0.84496627,0.95504772,1.28839389,1.05506552
14.316394,30013510,1.50080222,1.46557229,0.84462116,0.95515143,1.28855184,1.05514181
14.319426,30016542,1.50106746,1.46557647,0.84474752,0.95507574,1.28840462,1.05499399
14.327289,30024405,1.50083202,1.46556395,0.84485660,0.95503997,1.25022486,1.05697883
14.335371,30032487,1.50375742,1.46160858,0.84649215,0.95543754,1.28735796,1.05890764
14.338566,30035682,1.49703759,1.47069889,0.84778498,0.95260333,1.29204885,1.05578495
14.346896,30044012,1.50142032,1.46570760,0.84484766,0.95510077,1.28831283,1.05524851
14.352909,30050025,1.50095421,1.46555143,0.84475051,0.95506203,1.28848508,1.05507565
14.355946,30053062,1.50071222,1.46574992,0.84463010,0.95530521,1.28845945,1.05486227
