time,CH1,CH2,CH3,CH4,CH5,CH6,
6.11892,2233.33,1943.37,2097.5,1474.71,2190.66,2678.39,
6.126,2233.67,1943.64,2097.73,1474.46,2190.38,2678.21,
6.12903,2233.71,1943.62,2097.75,1474.33,2190.42,2678.26,
6.13693,2233.48,1943.4,2097.32,1474.31,2190.4,2678.64,
6.143,2233.94,1943.78,2096.3,1474.99,2190.78,2678.48,
6.19297,2233.84,1943.5,2097.66,1474.47,2190.11,2678.4,
6.19699,2233.78,1943.37,2097.36,1474.44,2190.3,2678.37,
6.20003,2233.58,1943.81,2097.83,1474.52,2190.58,2677.94,
6.20794,2233.65,1943.46,2097.63,1474.45,2190.33,2678.88,
6.21499,2233.67,1943.37,2097.49,1474.46,2190.38,2678.17,
6.21802,2233.43,1943.28,2097.49,1474.47,2190.49,2678.37,
6.22591,2233.56,1943.4,2097.88,1474.26,2190.27,2678.15,
6.22894,2233.59,1944.25,2098.02,1473.77,2190.45,2678.09,
6.23619,2234.44,1942.98,2098.37,1473.72,2190.41,2679.16,
6.24076,2233.51,1944.18,2096.81,1473.87,2190.76,2678.66,
6.24395,2233.25,1943.52,2097.51,1474.35,2190.43,2678.31,
6.24923,2233.47,1943.28,2097.41,1474,2190,2678.52,
6.25736,2233.94,1943.57,2097.63,1474.37,2190.32,2678.48,
6.26041,2233.73,1943.33,2097.83,1474.47,2190.67,2678.28,
6.26753,2233.66,1943.63,2097.55,1474.36,2190.61,2678.23,
6.27056,2229.34,1940.92,2095.5,1473.28,2189.3,2677.76,
6.27885,2233.2,1943.08,2097.8,1474.62,2190.56,2678.53,
6.28694,2233.71,1943.55,2097.64,1474.31,2190.47,2678.37,
6.28997,2233.64,1943.47,2097.77,1474.41,2190.28,2678.31,
6.296,2233.43,1943.38,2097.55,1474.39,2190.3,2678.51,
6.30392,2234.17,1943.42,2097.74,1474.34,2189.97,2678,
6.30695,2233.46,1943.24,2097.62,1474.54,2190.53,2678.13,
6.31402,2233.43,1943.27,2097.71,1474.42,2190.53,2678.51,
6.31705,2233.43,1943.69,2098.2,1473.48,2190.84,2678.59,
6.32505,2233.88,1942.67,2097.47,1473.54,2190.14,2678.47,
6.32949,2233.44,1943.66,2097.8,1474.44,2190.24,2678.39,
6.33252,2233.46,1943.55,2097.85,1474.58,2190.41,2678.44,
6.34042,2233.69,1943.65,2097.46,1474.4,2190.33,2678.08,
6.34344,2233.75,1943.39,2097.86,1474.55,2190.26,2678.47,
6.35053,2233.82,1943.4,2097.55,1474.35,2190.66,2678.57,
6.35842,2234.29,1943.64,2097.58,1474.37,2190.54,2678.1,
6.36145,2233.48,1943.09,2097.9,1474.56,2190.18,2678.38,
6.36859,2233.2,1943.71,2096.3,1473.97,2190.59,2678.4,
6.37628,2233.96,1944.45,2096.7,1473.61,2191.42,2678.03,
6.37954,2234.25,1943.64,2097.66,1474.32,2190.66,2678.32,
6.38773,2233.62,1943.25,2097.53,1474.26,2190.32,2678.58,
6.39497,2233.75,1943.59,2097.64,1474.36,2189.94,2678.44,
6.39799,2233.51,1943.47,2097.43,1474.57,2190.61,2678.64,
6.40591,2233.86,1943.66,2097.68,1474.37,2190.15,2678.16,
6.40893,2233.47,1943.9,2096.46,1474.71,2190.28,2679.69,
6.41514,2233.73,1943.48,2096.13,1474.9,2190.03,2678.31,
6.42072,2234.67,1942.95,2097.19,1473.79,2189.81,2679.13,
6.42397,2233.55,1943.89,2098.58,1473.8,2190.49,2678.93,
6.4321,2233.55,1943.25,2097.5,1474.37,2190.28,2678.7,
6.43832,2233.63,1943.69,2097.72,1474.31,2190.06,2678.21,
6.44141,2233.52,1943.22,2097.75,1474.5,2190.41,2678.11,
6.44941,2233.78,1943.38,2097.75,1474.43,2190.26,2677.86,
6.45243,2233.88,1943.75,2097.57,1473.8,2190.54,2678.51,
6.45958,2233.66,1943.53,2097.76,1474.37,2190.44,2678.45,
6.46702,2233.75,1943.68,2097.75,1474.37,2190.26,2678.44,
6.47005,2233.86,1943.68,2097.78,1474.47,2190.78,2678.45,
6.47793,2233.68,1943.33,2097.67,1474.29,2190.36,2679.03,
6.48501,2233.7,1943.59,2097.75,1474.56,2190.21,2678.5,
6.48804,2233.46,1943.41,2097.52,1474.42,2190.74,2678.48,
6.4959,2233.77,1943.51,2097.49,1474.33,2190.31,2678.26,
6.49893,2233.82,1943.7,2098.12,1473.67,2191.14,2678.54,
6.50708,2233.65,1943.14,2096.76,1474.18,2190.36,2678.57,
6.5135,2233.74,1943.62,2097.69,1474.44,2190.49,2678.27,
6.51653,2233.63,1943.44,2097.78,1474.5,2190.58,2678.43,
