time,x,y,z,r,p,y,
6.12903,-0.329181,0.0430808,0.00549945,-5.52379e-05,-3.14158,-8.58553e-06,
6.13693,-0.329181,0.0430713,0.00549271,-6.00814e-05,3.14158,-1.07578e-05,
6.143,-0.329192,0.0430904,0.00548403,-4.05399e-06,3.14158,2.76802e-05,
6.19297,-0.329179,0.0430693,0.00548156,-0.000151485,3.14156,-4.00414e-05,
6.19699,-0.329175,0.0430871,0.00547805,7.85168e-05,3.14155,-7.46143e-05,
6.20003,-0.329171,0.0430867,0.00549087,-8.2419e-05,3.14154,-6.5006e-06,
6.20794,-0.329168,0.0430876,0.00549951,-6.16615e-05,3.14157,6.41069e-05,
6.21499,-0.32917,0.0430823,0.00548136,-0.000102583,3.14148,1.28558e-05,
6.21802,-0.329192,0.0430897,0.00550888,-9.69068e-06,-3.14154,-2.15199e-06,
6.22591,-0.329171,0.0430698,0.00549728,-6.95317e-05,3.14155,-3.52363e-05,
6.22894,-0.329186,0.0430855,0.00549493,-2.35952e-05,-3.14155,1.04709e-05,
6.23619,-0.329176,0.0430997,0.00551006,-1.63624e-05,3.14156,8.02175e-05,
6.24076,-0.329178,0.0430655,0.00549242,0.000120859,-3.14159,1.46571e-05,
6.24395,-0.329167,0.0430837,0.00548071,2.81298e-05,3.14154,-1.23641e-05,
6.24923,-0.329175,0.0430807,0.00549205,-2.8426e-05,3.14156,-3.31452e-05,
6.25736,-0.329159,0.0430894,0.00549098,-1.19187e-05,3.14149,2.50998e-05,
6.26041,-0.329156,0.0430743,0.00547836,3.64696e-05,3.14151,-3.84668e-05,
6.26753,-0.329172,0.0430797,0.00549224,-3.10185e-05,3.14158,1.4679e-05,
6.27056,-0.329178,0.0430774,0.00549063,-6.85937e-06,3.14157,-2.69412e-05,
6.27885,-0.329173,0.0430764,0.0054834,-2.9906e-05,3.14155,-9.3648e-05,
6.28694,-0.329187,0.0430873,0.00550583,4.55471e-06,-3.14156,-5.79778e-06,
6.28997,-0.329169,0.0430692,0.00549961,-6.96373e-05,3.14157,-1.911e-05,
6.296,-0.329163,0.043059,0.0054847,-7.4249e-05,3.14156,-0.000106432,
6.30392,-0.329176,0.0430728,0.00549816,0.000100711,-3.14156,5.01627e-06,
6.30695,-0.329177,0.0430753,0.00550067,-1.43436e-05,3.14158,3.26313e-05,
6.31402,-0.329187,0.0430785,0.00550063,-2.82862e-05,-3.14155,2.11526e-05,
6.31705,-0.329174,0.0430832,0.00549705,-2.31298e-05,3.14158,-6.53098e-05,
6.32505,-0.329174,0.0430903,0.0054911,-2.96034e-06,3.14154,-1.09609e-05,
6.32949,-0.329166,0.0430884,0.00548634,1.52247e-05,3.14151,-7.75677e-05,
6.33252,-0.329196,0.0430964,0.00549029,-6.82196e-06,3.14158,2.89816e-05,
6.34042,-0.329172,0.0430876,0.00548911,3.79809e-05,3.14154,5.23854e-05,
6.34344,-0.329178,0.0430815,0.00550469,-6.96054e-05,3.14158,2.27151e-05,
6.35053,-0.329183,0.0430818,0.00550439,-1.42925e-05,-3.14156,5.17098e-05,
6.35842,-0.329174,0.0430618,0.00548607,-0.000163904,3.14154,-9.43472e-05,
6.36145,-0.329223,0.0430973,0.00551943,-3.50655e-05,-3.14146,-5.81738e-05,
6.36859,-0.329171,0.0430759,0.0054958,-4.19065e-05,3.14156,-2.44866e-05,
6.37628,-0.329178,0.0430742,0.00549634,0.000100372,-3.14159,5.97894e-05,
6.37954,-0.32918,0.0430865,0.00548676,-6.304e-05,3.14156,-1.47613e-05,
6.38773,-0.329202,0.0430926,0.00549167,-8.15655e-05,3.14159,-9.34366e-06,
6.39497,-0.32918,0.043083,0.00549412,2.40432e-05,-3.14158,6.53669e-05,
6.39799,-0.329191,0.0430878,0.00550035,7.30277e-05,-3.14155,-5.81343e-05,
6.40591,-0.32918,0.0430769,0.0054953,-6.20543e-05,-3.14158,4.51808e-05,
6.40893,-0.32922,0.0431075,0.00551999,-3.20456e-05,-3.1415,-0.000155831,
6.41514,-0.329174,0.0430922,0.00548153,-1.21501e-05,3.14154,-1.16768e-05,
6.42072,-0.329187,0.0430941,0.00550553,4.95974e-05,-3.14157,-5.91479e-05,
6.42397,-0.329173,0.0430829,0.0054924,-2.32543e-05,3.14155,-1.05808e-05,
6.4321,-0.329184,0.0430798,0.00549918,-0.000159488,3.14159,-1.98234e-05,
6.43832,-0.329188,0.043094,0.0055002,-1.63011e-05,3.14157,7.87934e-06,
6.44141,-0.329156,0.04308,0.00550421,2.18961e-06,3.14157,-1.35189e-05,
6.44941,-0.329198,0.0430979,0.0055027,2.14853e-05,-3.14158,2.02841e-05,
6.45243,-0.32918,0.0430917,0.00549786,3.73616e-05,3.14158,1.78076e-05,
6.45958,-0.329215,0.0430886,0.00551034,1.08371e-06,-3.14147,-3.76168e-05,
6.46702,-0.329178,0.0430651,0.0054881,-3.58894e-06,3.14156,-0.000103561,
6.47005,-0.329174,0.0430749,0.00548066,-9.83489e-05,3.14156,-5.79084e-05,
6.47793,-0.329169,0.043083,0.00548824,-2.40471e-05,3.14153,1.00189e-05,
6.48501,-0.329189,0.0430751,0.00551256,0.0001305,-3.14154,-5.33738e-05,
6.48804,-0.329175,0.0430734,0.00549869,-8.22386e-06,3.14158,-3.28415e-05,
6.4959,-0.329174,0.0430886,0.00548356,-5.51275e-05,3.14158,1.21767e-06,
6.49893,-0.329179,0.0430783,0.00549148,1.77946e-05,3.14158,-6.30369e-06,
6.50708,-0.329179,0.0431004,0.00549434,8.89583e-05,3.14157,5.02562e-05,
6.5135,-0.329202,0.0430828,0.00550423,0.000120991,-3.14153,-8.86372e-05,
6.51653,-0.329177,0.0430896,0.00549623,1.89343e-05,-3.14159,-5.49953e-06,
6.52442,-0.32917,0.0430928,0.00549595,4.17907e-05,3.14157,2.11099e-05,
6.52744,-0.329184,0.0430848,0.0055021,-4.90482e-06,-3.14156,-5.16202e-05,
6.53451,-0.329176,0.0430786,0.00550084,2.1001e-06,3.14158,4.40368e-05,
6.54242,-0.329186,0.0430731,0.00549839,-0.000139945,3.14158,-1.7174e-05,
6.54546,-0.329171,0.0430815,0.00548329,-2.97757e-06,3.14155,-9.05398e-05,
6.55181,-0.329181,0.0430883,0.00549962,-7.47459e-05,-3.14159,-1.81676e-05,
6.55914,-0.329177,0.0430803,0.00549319,1.04214e-05,3.14156,-4.96206e-06,
6.56225,-0.329173,0.0430689,0.0054956,-0.000106392,3.14155,3.80496e-06,
6.57037,-0.329165,0.0430761,0.00551316,2.76596e-06,-3.14159,5.60997e-05,
6.57342,-0.329192,0.0430808,0.00549714,-0.000128214,3.14159,5.05403e-05,
6.58051,-0.329174,0.0430715,0.00547417,-7.62358e-05,3.14149,-7.34433e-05,
6.58841,-0.329175,0.0430827,0.00548575,-3.53132e-05,3.14155,-1.86171e-05,
6.59144,-0.329188,0.0430813,0.00548376,-1.51658e-05,3.14156,2.55315e-06,
6.59947,-0.329186,0.0430988,0.00550278,3.31202e-06,-3.14154,-2.23092e-05,
6.6025,-0.329203,0.0431075,0.00549693,-4.0939e-05,-3.14153,2.88919e-06,
6.60858,-0.329205,0.0430911,0.00549889,0.000127442,-3.14155,-1.74148e-06,
6.61666,-0.329173,0.0430974,0.00549966,7.31014e-05,3.14158,6.91701e-05,
6.61979,-0.32918,0.0430854,0.00549124,6.80845e-05,3.14157,-1.42034e-05,
6.62694,-0.329188,0.0430823,0.00551531,-3.67227e-05,-3.14156,-6.22646e-05,
6.63491,-0.329182,0.0430706,0.00549261,2.47734e-05,3.14157,-3.38049e-05,
6.63794,-0.329196,0.0430918,0.00549721,2.33747e-05,-3.14157,-1.25888e-05,
6.64306,-0.329173,0.0430983,0.00550586,-1.94004e-05,-3.14158,-1.26339e-05,
6.64612,-0.329184,0.043078,0.00549337,3.62666e-05,-3.14158,-1.46407e-05,
6.65241,-0.329171,0.0430657,0.00547757,-7.87632e-05,3.1415,-1.55606e-05,
6.66041,-0.329176,0.0430758,0.00549068,-3.68989e-05,3.14158,-1.64359e-05,
6.66344,-0.329197,0.043069,0.0054888,-5.47353e-05,3.14157,2.15181e-05,
6.6705,-0.329184,0.0430838,0.00549588,9.92287e-05,-3.14157,-2.93821e-05,
6.67352,-0.32918,0.0430844,0.00550034,4.2562e-05,3.14159,3.2211e-05,
6.68143,-0.329186,0.0430866,0.00549374,-9.21074e-06,3.14159,2.61844e-05,
6.68948,-0.329173,0.0430671,0.0054894,-8.32671e-05,3.14156,-3.48382e-05,
6.6927,-0.329174,0.0430689,0.00548535,-7.4253e-05,3.14156,-5.9559e-05,
6.69832,-0.329169,0.0430729,0.0054959,-3.38696e-05,3.14156,2.73951e-05,
6.70649,-0.329187,0.0430654,0.00549434,0.000121562,-3.14159,-9.65902e-06,
6.70951,-0.329148,0.0430652,0.00549292,1.26445e-05,3.14152,-1.29144e-05,
6.71548,-0.329209,0.0430859,0.00549351,8.64113e-05,-3.14155,-2.49956e-05,
6.7185,-0.329167,0.0430822,0.0054951,1.65379e-05,3.14155,-3.07194e-05,
6.72642,-0.329154,0.0430564,0.00549116,-0.000145081,3.14153,-0.000122841,
6.73055,-0.3292,0.0430886,0.00549928,1.1279e-05,-3.14155,2.9069e-05,
6.73357,-0.329162,0.0430704,0.00547996,-2.86927e-05,3.14155,-7.76219e-05,
6.74087,-0.329188,0.0430995,0.00550209,-6.13348e-05,-3.14159,-4.69917e-05,
6.74892,-0.329174,0.0430738,0.00547832,-0.000110427,3.14154,-1.28171e-05,
6.75197,-0.329179,0.0430877,0.00549441,-0.000100624,3.14156,6.95684e-05,
6.75899,-0.329184,0.0430709,0.00549789,-2.1767e-05,3.14158,1.5357e-05,
6.76201,-0.329206,0.043083,0.00549338,6.97756e-05,-3.14155,3.36598e-05,
6.76992,-0.329208,0.0430987,0.00551134,4.66509e-05,-3.14151,-7.12006e-05,
