time,CH1,CH2,CH3,CH4,CH5,CH6,
2596.57,2636.88,2426.48,2162.41,2283.29,2328.8,2474.36,
2596.57,2637.42,2428.06,2163.84,2284.73,2330.79,2476.2,
2596.58,2638.91,2428.28,2163.77,2285.28,2330.58,2476.63,
2596.58,2638.97,2427.63,2163.55,2284.53,2330.48,2475.5,
2596.59,2638.73,2427.68,2163.39,2293.27,2320.18,2485.2,
2596.59,2638.23,2427.8,2163.06,2284.42,2329.79,2475.42,
2596.6,2637.53,2427.31,2162.78,2284.34,2329.32,2474.56,
2596.6,2637.23,2426.51,2162.19,2283.75,2329.24,2474.46,
2596.61,2637.02,2425.97,2162.14,2283.36,2328.54,2474.1,
2596.62,2636.22,2425.59,2161.56,2282.75,2327.47,2473.44,
2596.62,2635.89,2425.17,2160.91,2282.21,2327.15,2472.76,
2596.63,2634.91,2424.58,2160.57,2281.71,2326.86,2471.92,
2596.63,2634.26,2424.48,2160.32,2281.38,2316.72,2483,
2596.64,2636.53,2384.85,2187.27,2284.57,2325.27,2471.22,
2596.64,2633.8,2423.7,2159.74,2280.86,2326.22,2471.9,
2596.65,2633.99,2423.71,2160.18,2281.14,2326.64,2472.48,
2596.66,2634.96,2424.46,2160.36,2281.37,2326.91,2472.52,
2596.66,2634.72,2424.19,2160.06,2281.28,2326.94,2471.36,
2596.67,2634.23,2423.74,2159.92,2280.14,2326.14,2471.09,
2596.67,2633.84,2423.93,2159.47,2280.59,2325.89,2470.92,
2596.68,2633.53,2422.98,2159.42,2280.26,2325.67,2471.22,
2596.69,2633,2422.79,2159.09,2279.98,2325.81,2470.43,
2596.69,2633,2422.36,2158.88,2279.77,2325.66,2470.34,
2596.7,2632.71,2422.28,2158.53,2279.6,2324.54,2469.98,
2596.7,2632.28,2383,2158.14,2279.06,2324.28,2469.55,
2596.71,2631.4,2421.62,2157.86,2279.15,2324.12,2469.36,
2596.71,2631.3,2421.33,2157.55,2278.36,2324.02,2468.99,
2596.72,2631.14,2421.11,2157.19,2277.69,2323.7,2468.23,
2596.72,2630.48,2420.31,2156.94,2277.36,2323.27,2470.48,
2596.73,2631.25,2413.43,2165.04,2265.96,2327.78,2468.74,
2596.73,2628.53,2416.91,2152.5,2271.17,2329.48,2469.14,
2596.74,2631.11,2421.36,2157.66,2278.7,2324.09,2470.33,
2596.75,2633.12,2422.25,2158.75,2279.96,2325.57,2470.38,
2596.75,2632.78,2423.08,2159.39,2280.61,2326.06,2471.3,
2596.76,2633.67,2423.36,2159.34,2280.64,2325.77,2471.25,
2596.76,2633.55,2423.6,2159.67,2280.16,2325.63,2470.56,
2596.77,2633.66,2422.63,2159.24,2279.68,2325.7,2471.57,
2596.77,2632.25,2416.19,2167.67,2267.76,2331.47,2471.45,
2596.78,2626.26,2429.35,2149.22,2280.28,2330.39,2472.36,
2596.78,2634.51,2414.6,2164.89,2268.26,2336.1,2473.42,
2596.79,2636.34,2425.71,2161.47,2283.1,2328.41,2473.96,
2596.8,2636.29,2426,2162.76,2283.87,2329.29,2474.7,
2596.8,2637.51,2426.96,2162.56,2284.08,2329.16,2474.78,
2596.81,2637.74,2426.86,2162.03,2283.67,2328.83,2474.37,
2596.81,2636.98,2426.32,2162.09,2283.38,2328.76,2474.16,
2596.82,2636.67,2426.01,2161.77,2283.13,2328.27,2474.05,
2596.82,2635.88,2425.69,2161.51,2282.85,2327.5,2473.21,
2596.83,2635.42,2424.84,2160.82,2282.01,2327.47,2472.29,
2596.84,2634.7,2424.42,2160.44,2281.11,2326.79,2472.06,
2596.84,2634.59,2424.22,2159.74,2280.88,2325.89,2471.62,
2596.85,2633.52,2423.67,2159,2280.41,2325.52,2471.12,
2596.85,2633.44,2423.01,2159,2280.07,2325.17,2470.83,
2596.86,2632.64,2422.92,2158.53,2280.03,2326.9,2470.54,
2596.87,2625.52,2432.43,2185.37,2284.33,2325.24,2469.36,
2596.87,2632.33,2423.33,2158.9,2280.35,2325.31,2470.71,
2596.88,2633.19,2422.99,2158.87,2280.13,2325.38,2470.89,
2596.88,2633.45,2422.94,2159.32,2280.07,2325.8,2471.18,
2596.89,2633.18,2422.85,2159.04,2280.2,2325.05,2470.67,
2596.89,2633.2,2422.82,2158.53,2280.26,2324.65,2470.18,
2596.9,2632.96,2422.71,2158.54,2279.5,2324.98,2469.97,
2596.91,2631.89,2421.87,2158.19,2279.49,2324.55,2469.75,
2596.91,2631.51,2382.89,2157.53,2278.97,2324.24,2469.57,
2596.92,2631.51,2421.65,2158.15,2279.2,2325.14,2469.67,
2596.92,2632.31,2421.66,2158.58,2279.03,2324.51,2469.32,
2596.93,2631.84,2421.6,2157.84,2279.01,2324.29,2469.47,
2596.93,2631.61,2421.52,2157.85,2278.74,2324.12,2468.82,
2596.94,2631.29,2421.06,2157.37,2278.23,2323.64,2468.57,
2596.94,2630.88,2421,2157.27,2277.68,2323.46,2468.35,
2596.95,2630.77,2420.21,2156.91,2270.89,2323.48,2459.29,
2596.96,2620.97,2384.68,2152.98,2266.58,2324.61,2468.15,
2596.96,2642.86,2421.22,2157.61,2278.22,2323.82,2468.83,
2596.96,2631.59,2420.96,2157.47,2278.36,2324.18,2470.58,
2596.97,2633.04,2422.59,2158.62,2279.69,2325.32,2470.21,
2596.98,2632.74,2422.61,2158.7,2280.1,2325.31,2470.28,
2596.98,2633.13,2422.24,2158.84,2279.27,2325.25,2470.37,
2596.99,2632.71,2422.66,2158.43,2279.75,2324.83,2470.22,
2596.99,2632.71,2422.17,2158.53,2279.41,2324.77,2471.45,
2597,2633.06,2414.2,2166.83,2280.88,2323.35,2472.06,
2597,2632.6,2413.49,2112.15,2289.03,2331.66,2462.26,
2597.01,2646.55,2423.28,2111.48,2286.18,2316.86,2472.06,
2597.01,2634.55,2424.2,2160.49,2281.89,2327.18,2472.4,
2597.02,2635.26,2425.02,2162.15,2283.03,2329.15,2474.22,
2597.03,2636.96,2426.46,2161.99,2283.24,2328.88,2474.58,
2597.03,2637.42,2426.69,2161.56,2283.47,2328.64,2474.07,
2597.04,2636.24,2426.39,2161.62,2283.64,2328.41,2474.88,
2597.04,2633.76,2426.17,2161.58,2282.81,2328.43,2473.75,
2597.05,2635.7,2425.55,2161.69,2282.66,2327.87,2473.08,
2597.05,2635.82,2425.68,2161.28,2282.27,2327.86,2472.99,
2597.06,2635.44,2424.93,2160.61,2281.61,2327.03,2472.53,
2597.06,2634.78,2424.53,2160.6,2281.8,2326.74,2471.45,
2597.07,2634.43,2423.93,2159.64,2280.73,2326.48,2471.35,
2597.07,2634.07,2423.49,2159.34,2280.47,2325.68,2470.64,
2597.08,2633.32,2423.11,2159.1,2280.09,2325.4,2470.41,
2597.09,2633.63,2419.1,2164.95,2274.04,2325.2,2469.95,
2597.09,2632.23,2422.39,2158.87,2279.88,2325.21,2470.03,
2597.1,2632.5,2422.64,2158.27,2279.64,2324.81,2470.33,
2597.11,2632.34,2422.47,2158.24,2279.65,2324.55,2469.92,
2597.11,2632.16,2421.72,2157.76,2279.15,2324.66,2469.2,
2597.12,2631.84,2421.28,2157.77,2278.46,2324.27,2469.3,
2597.12,2631.52,2421.42,2157.17,2278.61,2324,2468.87,
2597.13,2631.05,2420.74,2157.19,2278.34,2323.44,2468.45,
2597.13,2631.07,2421.66,2157.12,2278.52,2323.04,2468.72,
2597.14,2630.71,2420.84,2156.81,2274.43,2320.16,2465.81,
2597.15,2628.56,2418.93,2155.83,2277.02,2322.33,2467.63,
2597.15,2629.83,2419.68,2156.01,2277.09,2322.3,2466.93,
2597.16,2629.07,2419.15,2155.85,2276.73,2321.96,2467.11,
2597.16,2628.43,2419.17,2154.95,2276.34,2321.43,2466.46,
2597.17,2628.64,2418.86,2155.52,2276.43,2321.45,2466.67,
2597.17,2628.22,2418.87,2155.18,2276.09,2321.45,2466.36,
2597.18,2642.45,2419.2,2111.35,2269.7,2323.09,2497.49,
2597.18,2618.15,2420.27,2112.06,2229.52,2331.98,2496.09,
2597.19,2642.91,2431.37,2152.23,2229.75,2329.25,2496.96,
2597.19,2631.7,2421.32,2158.14,2278.94,2324.62,2469.47,
2597.2,2632.03,2422.22,2158.18,2279.75,2325.96,2471.19,
2597.2,2633.78,2423.41,2159.81,2280.82,2326.24,2471.75,
2597.21,2633.93,2424.28,2160.03,2281.48,2326.73,2471.92,
2597.22,2634.2,2424.14,2159.91,2281.06,2326.33,2471.86,
2597.22,2634.94,2419.04,2168.43,2267.74,2316.22,2482.51,
2597.23,2634.66,2416.31,2154.82,2274.57,2328.71,2461.37,
2597.23,2632.63,2424.74,2152.72,2289.12,2317.69,2470.6,
2597.24,2635.95,2425.53,2161.11,2282.5,2328.25,2473.66,
2597.24,2636.57,2426.05,2163.08,2284.58,2329.42,2475.64,
2597.25,2637.7,2427.43,2162.67,2284.34,2329.6,2475.71,
2597.25,2638.8,2427.84,2163.69,2284.7,2330.05,2475.63,
2597.26,2638.18,2427.74,2163.2,2284.44,2329.79,2475.47,
2597.27,2637.85,2427.14,2155.46,2286.22,2329.58,2475.11,
2597.27,2637.41,2426.73,2162.46,2283.42,2328.9,2474.36,
2597.28,2636.71,2426.68,2161.86,2283.35,2328.53,2473.47,
2597.28,2635.9,2425.14,2161.24,2282.37,2327.66,2473.14,
2597.29,2635.73,2424.9,2160.79,2281.88,2327.11,2472.61,
2597.3,2634.45,2424.38,2159.54,2281.58,2326.23,2472.2,
2597.3,2634.18,2423.78,2159.72,2280.96,2326.09,2471.5,
2597.31,2633.54,2423.12,2159.49,2280.28,2325.51,2481.17,
2597.31,2637.28,2423.36,2146.25,2286.13,2325.56,2470.56,
2597.32,2632.76,2423.01,2158.81,2280.62,2325.44,2470.92,
2597.32,2632.67,2422.7,2158.9,2280.03,2325.04,2470.49,
2597.33,2632.68,2422.54,2158.49,2279.75,2325.34,2470.42,
2597.34,2632.5,2422.64,2158.29,2279.5,2324.45,2470.11,
2597.34,2632.26,2422.01,2158.24,2279.44,2324.67,2469.56,
2597.35,2632.19,2421.61,2158,2278.94,2324.09,2469.18,
2597.35,2631.66,2421.39,2157.39,2278.61,2317.81,2479.56,
2597.36,2632.44,2420.68,2157.35,2278.32,2323.74,2468.85,
2597.36,2631.98,2421.21,2157.78,2278.72,2324.46,2469.38,
2597.37,2631.63,2421.68,2157.6,2278.9,2324.1,2469.36,
2597.38,2631.92,2421.8,2157.9,2279.16,2324.46,2469.64,
2597.38,2631.8,2421.76,2157.78,2279.01,2324.67,2469.17,
2597.39,2631.92,2421.55,2157.51,2278.53,2324.35,2469.24,
2597.39,2631.81,2421.47,2157.43,2278.53,2324.06,2469.04,
2597.4,2631.31,2421.1,2157.48,2278.48,2323.5,2470.04,
2597.4,2632.96,2421.52,2144.44,2287.16,2314.84,2479.06,
2597.41,2631.73,2411.93,2186.33,2282.03,2324.36,2470.3,
2597.41,2632.71,2419,2164.59,2266.17,2315.2,2471.79,
2597.42,2633.69,2423.25,2159.54,2281.02,2326.12,2471.86,
2597.42,2634.24,2424.24,2161.21,2282.98,2328.28,2473.81,
2597.43,2636.37,2425.89,2161.68,2282.97,2328.57,2474.72,
2597.44,2637.13,2426.51,2162.22,2283.18,2328.89,2474.24,
2597.44,2636.68,2426.32,2161.71,2283.35,2328.84,2473.92,
2597.45,2637.25,2421.12,2168.64,2269.54,2337.14,2474.71,
2597.45,2636.7,2426.49,2161.96,2283.46,2328.52,2473.97,
2597.46,2636.56,2426.22,2161.99,2283.31,2329.06,2474.74,
2597.47,2636.74,2426.78,2162.02,2283.71,2328.78,2474.59,
2597.47,2636.98,2426.73,2162.44,2283.67,2328.88,2474.23,
2597.48,2636.84,2426.59,2161.92,2283.16,2328.34,2473.86,
2597.48,2636.43,2426.05,2161,2282.8,2327.99,2473.19,
2597.49,2635.78,2425.28,2160.51,2282.4,2336.54,2463.83,
2597.49,2648.1,2425.49,2156.07,2274.29,2329.01,2471.75,
2597.5,2635.09,2425.23,2160.8,2282.82,2327.18,2473.2,
2597.5,2635.36,2424.74,2160.78,2281.98,2327.45,2473.04,
2597.51,2635.48,2424.93,2160.66,2282.12,2327.42,2472.81,
2597.52,2635.19,2424.73,2160.31,2282.06,2326.7,2472.78,
2597.52,2634.43,2424.13,2159.73,2281.61,2326.6,2472.03,
2597.53,2634.34,2423.88,2159.47,2280.92,2326.33,2471.6,
2597.53,2633.83,2423.11,2159.23,2280.32,2318.94,2471.38,
2597.54,2632.94,2422.97,2158.63,2280.15,2325.48,2470.97,
2597.54,2632.99,2422.97,2159.29,2280.84,2326.31,2471.15,
2597.55,2633.59,2422.94,2159.17,2280.14,2325.49,2470.84,
2597.56,2633.34,2423.13,2158.94,2280.01,2325.4,2470.68,
2597.56,2633,2422.81,2158.52,2279.81,2325.26,2470.08,
2597.57,2632.56,2421.89,2158.46,2279.16,2324.62,2469.91,
2597.57,2632.08,2422.15,2158.09,2279.13,2324.3,2469.59,
2597.58,2631.83,2421.59,2157.76,2279.01,2323.92,2470.6,
2597.58,2631.11,2421.87,2157.68,2278.62,2324.1,2469.01,
2597.59,2631.48,2421.6,2157.35,2275.57,2321.22,2466.66,
2597.59,2630.01,2420.08,2156.81,2278.09,2323.54,2468.57,
2597.6,2631.07,2420.92,2157.29,2278.32,2323.54,2468.43,
2597.61,2630.91,2420.86,2156.92,2277.72,2323.41,2468.27,
2597.61,2630.24,2420.49,2156.31,2277.7,2322.76,2468.17,
2597.62,2629.98,2420.48,2156.38,2277.4,2322.55,2467.51,
2597.62,2629.83,2419.76,2156.36,2277.35,2322.37,2467.62,
2597.67,2622.38,2413.05,2151.36,2273.01,2319.83,2464.8,
2597.68,2626.99,2418.33,2154.78,2276.15,2321.44,2466.62,
2597.69,2629.45,2419.44,2155.7,2276.96,2321.97,2467.23,
