time,FX,FY,FZ,RX,RY,RZ,
2596.61,-6.8514,3.78224,0.548216,-0.367317,0.147235,-0.158574,
2596.62,-6.88572,3.7192,0.611999,-0.364969,0.144739,-0.160413,
2596.62,-6.60141,3.76628,0.506009,-0.364711,0.153632,-0.162186,
2596.63,-6.52849,3.80913,0.610248,-0.366093,0.154364,-0.160475,
2596.63,-6.85726,3.8295,0.610483,-0.36837,0.143474,-0.159255,
2596.64,-6.75469,3.88537,0.554397,-0.368411,0.147539,-0.163284,
2596.64,-6.83349,3.79095,0.647463,-0.366909,0.146032,-0.160973,
2596.65,-6.84911,3.8659,0.573818,-0.369162,0.147795,-0.162708,
2596.66,-6.78882,3.55817,0.690302,-0.36273,0.145703,-0.159787,
2596.66,-6.63234,3.7112,0.666647,-0.363433,0.150079,-0.160145,
2596.67,-6.72111,3.78216,0.619494,-0.364997,0.148079,-0.164632,
2596.67,-6.70192,3.69954,0.653182,-0.361846,0.149169,-0.16381,
2596.68,-6.70405,3.76656,0.631331,-0.36577,0.147243,-0.159067,
2596.69,-6.78036,3.63359,0.551717,-0.360775,0.148568,-0.16239,
2596.69,-6.53395,3.71863,0.482797,-0.362933,0.153778,-0.163962,
2596.7,-6.73852,3.88624,0.583531,-0.368727,0.148223,-0.162936,
2596.7,-6.67803,3.61989,0.516246,-0.36243,0.148044,-0.15902,
2596.71,-6.5869,3.90167,0.598278,-0.367141,0.151434,-0.158453,
2596.71,-6.78782,3.86094,0.56037,-0.371067,0.146251,-0.161063,
2596.72,-6.70022,3.63322,0.56311,-0.36205,0.152624,-0.159427,
2596.72,-6.7715,3.75306,0.619563,-0.362909,0.14492,-0.16177,
2596.73,-6.62356,3.64998,0.649253,-0.361678,0.150278,-0.160013,
2596.73,-6.79642,3.56432,0.468166,-0.358592,0.149023,-0.161982,
2596.74,-6.94309,3.9345,0.514863,-0.36712,0.141604,-0.160459,
2596.75,-7.03282,3.90486,0.571329,-0.370428,0.142707,-0.15903,
2596.75,-6.77248,3.83521,0.606505,-0.368326,0.147044,-0.159429,
2596.76,-6.53855,3.75997,0.491982,-0.362147,0.152665,-0.162334,
2596.76,-6.65801,3.81465,0.577368,-0.366027,0.151304,-0.163739,
2596.77,-6.50201,3.8535,0.657786,-0.368808,0.154422,-0.157571,
2596.77,-6.77577,3.93197,0.500032,-0.368916,0.145123,-0.164891,
2596.78,-6.5012,3.87059,0.4734,-0.368333,0.152975,-0.160018,
2596.78,-6.70096,4.08459,0.4827,-0.372752,0.15269,-0.159999,
2596.79,-6.52477,3.70466,0.533904,-0.362581,0.1542,-0.162721,
2596.8,-6.72515,3.85573,0.584706,-0.366096,0.148074,-0.162939,
2596.8,-6.72778,3.66722,0.485691,-0.36338,0.147786,-0.161586,
2596.81,-6.59633,3.72164,0.60414,-0.366324,0.150522,-0.164193,
2596.81,-6.4332,3.96754,0.682458,-0.371255,0.153731,-0.154982,
2596.82,-6.84869,3.73243,0.717779,-0.3633,0.145044,-0.163129,
2596.82,-6.46649,3.75326,0.628988,-0.365436,0.1515,-0.157266,
2596.83,-6.70457,3.74075,0.493259,-0.367042,0.148204,-0.16213,
2596.84,-6.58026,3.87417,0.473392,-0.367822,0.153928,-0.160084,
2596.84,-6.70504,3.83316,0.568049,-0.366529,0.147167,-0.161608,
2596.85,-6.65379,3.93971,0.54384,-0.370706,0.151263,-0.160044,
2596.85,-6.72847,3.8029,0.476914,-0.364088,0.148371,-0.157562,
2596.86,-6.95894,3.79352,0.476711,-0.364012,0.144986,-0.157771,
2596.87,-6.70957,3.77155,0.593694,-0.362996,0.148539,-0.160431,
2596.87,-6.6702,3.87506,0.541816,-0.367123,0.148902,-0.161829,
2596.88,-6.84646,3.76995,0.587953,-0.3651,0.146768,-0.162819,
2596.88,-6.62981,3.82441,0.507138,-0.368349,0.150793,-0.160358,
2596.89,-6.38818,3.81267,0.465839,-0.364677,0.154499,-0.162995,
2596.89,-6.85527,3.69125,0.541288,-0.364591,0.143749,-0.161908,
2596.9,-6.5901,3.96083,0.538847,-0.372716,0.150301,-0.164106,
2596.91,-6.59931,3.74475,0.503464,-0.364115,0.149781,-0.165153,
2596.91,-6.81943,3.91434,0.41093,-0.368105,0.143373,-0.161722,
2596.92,-6.7036,3.68303,0.467951,-0.362157,0.151061,-0.161838,
2596.92,-6.60848,3.78559,0.548937,-0.365951,0.148793,-0.162227,
2596.93,-6.55095,3.53317,0.496385,-0.357843,0.151321,-0.16064,
2596.93,-6.69907,4.04909,0.578425,-0.370909,0.149527,-0.160847,
2596.94,-6.62865,3.78108,0.512643,-0.364403,0.15128,-0.161415,
2596.94,-6.69461,3.6999,0.449506,-0.36412,0.148437,-0.159606,
2596.95,-6.66392,3.95854,0.368636,-0.371228,0.149485,-0.158497,
2596.96,-6.7448,3.85778,0.504099,-0.364816,0.146831,-0.162732,
2596.96,-6.41089,3.60141,0.535674,-0.36116,0.154717,-0.159996,
2596.96,-6.65057,3.77863,0.506151,-0.36582,0.151347,-0.162853,
2596.97,-6.60171,3.78937,0.512342,-0.36607,0.151752,-0.156849,
2596.98,-6.85585,3.76254,0.493075,-0.363436,0.143305,-0.160536,
2596.98,-6.72883,3.88119,0.431522,-0.37062,0.148613,-0.161227,
2596.99,-6.72483,3.78968,0.523758,-0.365405,0.151202,-0.162762,
2596.99,-6.79791,3.77276,0.494769,-0.363183,0.146337,-0.16139,
2597,-6.53215,3.76912,0.503603,-0.36413,0.152471,-0.16129,
2597,-6.82183,3.74948,0.345395,-0.36436,0.146817,-0.164254,
2597.01,-6.5733,3.8951,0.553112,-0.366427,0.155888,-0.161293,
2597.01,-6.75689,3.6683,0.607831,-0.362903,0.148259,-0.156847,
2597.02,-6.82479,3.85733,0.378328,-0.368909,0.148431,-0.162139,
2597.03,-6.68676,3.77776,0.419348,-0.366198,0.150585,-0.160635,
2597.03,-6.71283,3.68791,0.499345,-0.362584,0.149584,-0.160413,
2597.04,-6.53019,3.60798,0.559011,-0.360686,0.155431,-0.165013,
2597.04,-6.6024,3.76669,0.486752,-0.366566,0.152296,-0.159002,
2597.05,-6.50507,3.69355,0.533059,-0.36403,0.152499,-0.157272,
2597.05,-6.61036,3.70695,0.596668,-0.365032,0.14988,-0.157986,
2597.06,-6.51078,3.81313,0.543005,-0.367395,0.151709,-0.161106,
2597.06,-6.62488,3.86403,0.503673,-0.368017,0.152923,-0.165485,
2597.07,-6.60559,3.75345,0.468753,-0.365746,0.152465,-0.162032,
2597.07,-6.63192,3.90347,0.463315,-0.368783,0.153568,-0.161183,
2597.08,-6.61098,3.72012,0.424592,-0.36682,0.152285,-0.160253,
2597.09,-6.78176,4.06432,0.461267,-0.375454,0.14718,-0.159277,
2597.09,-6.88929,3.87347,0.493125,-0.370242,0.146972,-0.162347,
2597.1,-6.61249,3.92572,0.483226,-0.368797,0.152956,-0.162716,
2597.11,-6.71616,3.82786,0.514432,-0.366453,0.14787,-0.159513,
2597.11,-6.60762,3.78769,0.559723,-0.36641,0.152566,-0.157549,
2597.12,-6.70028,3.83254,0.430246,-0.368073,0.149431,-0.160218,
2597.12,-6.73976,3.89837,0.512729,-0.367425,0.146668,-0.159572,
2597.13,-6.5785,3.85884,0.53733,-0.368344,0.151019,-0.159971,
2597.13,-6.38562,3.78597,0.316864,-0.365088,0.155594,-0.156945,
2597.14,-6.72411,3.86438,0.44285,-0.367856,0.147094,-0.162676,
2597.15,-6.57286,3.67893,0.549103,-0.363505,0.150015,-0.160795,
