time,CH1,CH2,CH3,CH4,CH5,CH6,
3280.45,2663.77,2453.06,2012.82,2308.6,2353.79,2499.81,
3280.45,2663.75,2453.22,2012.37,2308.56,2353.55,2499.62,
3280.46,2663.04,2452.61,2012.36,2307.65,2353.13,2499.57,
3280.47,2662.64,2452.01,2011.91,2307.37,2353.06,2498.57,
3280.47,2662.7,2451.97,2011.92,2307.86,2352.95,2461.02,
3280.48,2662.38,2452.57,2011.67,2307.89,2352.68,2499.35,
3280.48,2662.05,2451.68,2011.49,2307.11,2352.38,2498.24,
3280.49,2661.74,2451.34,2011.21,2306.62,2352.28,2497.85,
3280.5,2661.38,2450.67,2010.69,2306.22,2351.45,2497.75,
3280.5,2660.78,2450.47,2010.55,2305.98,2350.84,2497.1,
3280.51,2659.87,2450.21,2009.83,2305.59,2380.8,2497.63,
3280.51,2673.05,2450.78,1999.74,2313.91,2380.23,2526.65,
3280.51,2665.32,2450.62,1999.4,2292.51,2342.38,2465.42,
3280.52,2662.08,2447.82,2003.35,2270.84,2352.11,2499.56,
3280.53,2662.77,2452.79,2012.46,2308.3,2353.91,2499.92,
3280.53,2663.63,2453.6,2013.76,2309.91,2355.68,2501.57,
3280.54,2665.44,2454.76,2014.11,2310.17,2355.69,2502.13,
3280.54,2665.33,2455.01,2013.47,2309.85,2355.34,2501.43,
3280.55,2664.69,2454.82,2013.78,2309.76,2355.48,2501.25,
3280.55,2664.33,2454.34,2013.26,2309.18,2354.32,2500.81,
3280.56,2664.17,2454.02,2013.25,2309.04,2355.12,2500.44,
3280.56,2664.26,2453.8,2013.14,2308.79,2354.26,2461.07,
3280.57,2663.49,2453.1,2012.26,2308.02,2353.55,2499.85,
3280.58,2662.9,2452.73,2012.06,2307.37,2353.2,2498.43,
3280.58,2662.24,2452.14,2011.42,2306.77,2352.37,2498.28,
3280.59,2661.8,2451.59,2011.09,2306.76,2351.96,2498.02,
3280.59,2660.69,2450.77,2010.78,2306.35,2351.64,2463.08,
3280.6,2661.56,2447.97,2000.99,2311.94,2380.06,2509.04,
3280.6,2662.46,2450.83,2009.2,2302.62,2346.3,2494.4,
3280.61,2690.55,2458.38,2008.24,2299.63,2353,2498.97,
3280.62,2664.15,2453.78,2013.39,2309.13,2355.06,2500.81,
3280.62,2664.59,2454.45,2013.55,2310.68,2356.41,2501.98,
3280.63,2665.81,2455.39,2014.59,2310.33,2355.84,2502.08,
3280.63,2665.99,2455.61,2014.64,2310.12,2356,2501.84,
3280.64,2665.86,2455.15,2014.57,2309.83,2355.87,2502.21,
3280.64,2665.28,2454.82,2013.66,2309.79,2355.3,2501.47,
3280.65,2665.24,2454.26,2013.58,2309.45,2355.63,2500.74,
3280.66,2664.82,2453.56,2013.32,2308.89,2354.74,2500.35,
3280.66,2663.73,2453.2,2012.51,2308.27,2353.55,2499.84,
3280.67,2662.94,2453.03,2012.27,2307.95,2353.22,2498.66,
3280.67,2662.81,2451.96,2011.64,2306.73,2352.78,2498.62,
3280.68,2662.09,2451.82,2011.28,2306.65,2352.09,2497.41,
3280.68,2661.25,2451.11,2010.98,2306.56,2351.92,2507.57,
3280.69,2652.7,2424.44,2007.35,2297.21,2361.77,2496.52,
3280.69,2660.97,2450.62,2010.91,2306.74,2351.61,2498.15,
3280.7,2661.32,2451.64,2010.78,2307.33,2352.27,2498.47,
3280.7,2662.48,2452.06,2011.72,2307.24,2352.73,2498.54,
3280.71,2662.05,2451.92,2011.26,2307.2,2352.68,2498.43,
3280.72,2661.43,2451.65,2010.7,2306.6,2351.94,2498.17,
3280.72,2661.61,2451.46,2010.83,2306.23,2351.75,2497.66,
3280.73,2660.58,2450.84,2010.7,2306.08,2351.42,2498.08,
3280.73,2688.44,2449.39,2003.9,2336.94,2343.53,2486.38,
3280.74,2673.59,2451.17,2003.57,2296.75,2351.53,2498.07,
3280.75,2661.74,2451.56,2011.35,2306.84,2352.34,2498.76,
3280.75,2663.43,2452.94,2012.93,2308.78,2354.05,2461.09,
3280.76,2663.97,2453.85,2012.9,2309.58,2355.11,2501.34,
3280.76,2664.38,2454.01,2013.39,2309.19,2354.77,2500.58,
3280.77,2664.15,2453.95,2013.25,2308.66,2354.23,2499.99,
3280.77,2664.35,2453.4,2012.86,2308.14,2354.18,2500.41,
3280.78,2663.16,2453.15,2012.21,2308.34,2353.9,2499.99,
3280.78,2663.54,2452.81,2012.29,2308.16,2353.88,2499.45,
3280.79,2663.3,2452.37,2012.41,2307.31,2353,2498.9,
3280.79,2662.36,2452.08,2011.37,2306.87,2352.31,2497.95,
3280.8,2661.49,2451.34,2011.4,2306.58,2352.32,2497.31,
3280.81,2661.27,2450.66,2010.85,2305.67,2351.56,2497.06,
3280.81,2660.77,2450.66,2010.4,2305.64,2350.99,2497.01,
3280.82,2660.21,2449.72,2009.98,2305.55,2350.88,2504.17,
3280.83,2652.06,2423.52,2006.52,2296.04,2360.46,2495.47,
3280.83,2659.73,2449.65,2010.05,2305.34,2350.5,2497.14,
3280.83,2660.23,2450.49,2009.94,2305.8,2350.88,2497.18,
3280.84,2661.47,2451.26,2010.4,2306.34,2351.38,2497.74,
3280.84,2660.92,2450.91,2010.17,2306.67,2352.22,2497.75,
3280.85,2661.04,2450.98,2010.68,2306.47,2351.64,2497.49,
3280.85,2660.57,2450.74,2010.49,2305.87,2350.88,2497.04,
3280.86,2660.02,2450.32,2010.06,2305.72,2350.84,2496.8,
3280.87,2670.66,2480.02,2011.7,2301.71,2343.13,2507.43,
3280.87,2648.84,2439.55,2009.23,2306.4,2351.42,2497.23,
3280.88,2660.81,2450.76,2010.6,2306.42,2351.63,2497.77,
3280.88,2661.96,2451.77,2011.23,2306.7,2352.28,2498.29,
3280.89,2661.68,2451.12,2011,2306.56,2352.57,2498.14,
3280.9,2660.9,2451.14,2010.63,2306.4,2351.4,2497.69,
3280.9,2660.79,2451.04,2010.83,2306.42,2351.76,2497.54,
3280.91,2660.39,2450.7,2010.35,2305.76,2351.41,2496.98,
3280.91,2672.61,2450.81,1999.57,2314.8,2380.18,2463.48,
3280.92,2669.07,2451.16,2000.48,2307.38,2352.39,2498.36,
3280.93,2661.89,2452.08,2011.82,2307.46,2353.39,2499.09,
3280.93,2663.96,2453.39,2012.56,2308.8,2353.88,2500.24,
3280.94,2663.58,2453.17,2012.74,2309,2355.06,2500.9,
3280.94,2664.52,2454.12,2013.1,2309.3,2354.88,2500.72,
3280.95,2664,2453.78,2013.38,2309.13,2354.27,2500.29,
3280.95,2663.97,2453.3,2012.29,2308.69,2353.95,2499.92,
3280.96,2659.93,2449.69,2010.96,2306.63,2352.87,2498.74,
3280.96,2662.58,2452.31,2011.91,2307.76,2352.93,2499.26,
3280.97,2662.51,2452.27,2011.77,2307.15,2352.88,2498.49,
3280.97,2662.38,2451.88,2011.4,2306.2,2352.3,2497.79,
3280.98,2661.53,2451.2,2010.85,2306.21,2352.07,2497.79,
3280.99,2660.89,2450.83,2010.38,2306.2,2351.38,2497.51,
3280.99,2660.65,2450.09,2010.41,2305.77,2351.45,2496.56,
3281,2660.33,2449.84,2009.74,2304.87,2350.98,2496.13,
3281,2659.66,2446.26,2004.14,2292.43,2312.33,2528.5,
3281.01,2668.29,2449.75,2004.55,2336.62,2380.36,2506.81,
3281.01,2660.6,2451.13,2010.35,2306.74,2351.59,2497.61,
3281.02,2660.87,2452.04,2011.77,2307.37,2353.13,2499.03,
3281.02,2662.63,2452.09,2012,2307.8,2354.07,2499.83,
3281.03,2663.25,2452.91,2012.59,2307.94,2353.72,2499.66,
3281.04,2662.7,2452.67,2012.43,2307.87,2353,2499.3,
3281.04,2662.44,2452.4,2011.67,2307.73,2352.97,2498.75,
3281.05,2663.66,2445.7,2017.06,2295.51,2363.6,2463.31,
3281.05,2662.21,2451.74,2011.59,2307.78,2353.41,2498.82,
3281.06,2662.7,2452.84,2012.4,2307.77,2353.53,2499.26,
3281.06,2662.85,2453.32,2012.37,2308.4,2353.86,2499.77,
3281.07,2663.1,2453.09,2012.26,2308.2,2353.82,2499.64,
3281.08,2662.97,2452.04,2012.17,2307.42,2353.5,2498.83,
3281.08,2662.75,2451.91,2011.95,2307.66,2352.93,2498.58,
3281.09,2661.95,2452.04,2011.57,2307.02,2352.73,2498.39,
3281.09,2667.13,2451.73,2011.13,2306.72,2352.19,2497.81,
3281.1,2660.85,2450.98,2011.06,2306.22,2352.07,2497.83,
3281.11,2661.21,2450.32,2010.41,2305.88,2351.73,2497.21,
3281.11,2660.67,2450.63,2010.41,2305.93,2351.14,2496.93,
3281.12,2660.08,2450.55,2009.99,2305.45,2350.73,2496.8,
3281.12,2659.84,2449.74,2009.81,2343.65,2350.37,2495.6,
3281.13,2659.45,2449.08,2009.51,2304.66,2350.15,2495.97,
3281.14,2659.4,2449.24,2005.34,2304.89,2349.52,2495.6,
3281.14,2658.94,2449.07,2008.93,2304.73,2349.37,2495.17,
3281.15,2658,2448.47,2008.5,2304.28,2349.17,2495.14,
3281.15,2658.79,2448.61,2008.9,2304.1,2349.32,2495.15,
3281.16,2658.36,2448.17,2008.33,2303.67,2349.11,2494.82,
3281.16,2657.7,2448.18,2008.21,2303.73,2348.55,2494.54,
3281.17,2657.73,2447.84,2008.29,2303.44,2348.66,2494.5,
3281.18,2657.29,2447.61,2007.98,2303.2,2348.62,2494.06,
3281.18,2656.28,2447.93,1996.37,2267.56,2338.47,2499.34,
3281.19,2658.05,2447.79,1999.66,2303.75,2349.08,2494.65,
3281.19,2658.2,2448.13,2008.84,2303.85,2349.35,2495.16,
3281.2,2659.74,2449.77,2009.72,2305.06,2350.68,2496.08,
3281.2,2659.23,2449.77,2009.75,2305.13,2350.83,2496.82,
3281.21,2659.04,2450.02,2009.66,2305.11,2350.51,2496.73,
3281.21,2659.5,2449.78,2009.89,2305.32,2350.5,2496.28,
3281.22,2659.32,2449.57,2009.62,2305.11,2350.26,2495.93,
3281.23,2662.36,2449.77,1998.36,2272.75,2379.14,2461.89,
3281.23,2672.49,2450.26,2005.66,2301.09,2381.92,2503.92,
3281.24,2660.21,2450.06,2010.32,2305.69,2351.31,2496.88,
3281.24,2661.95,2451.76,2010.64,2307.07,2351.77,2498.18,
3281.25,2661.75,2451.76,2011.1,2307.2,2353.38,2499.11,
3281.26,2662.63,2452.28,2011.89,2307.19,2353.08,2499.35,
3281.26,2662.1,2452.09,2011.69,2307.6,2352.59,2498.49,
3281.27,2661.74,2452.1,2010.86,2307.11,2352.38,2498.42,
3281.27,2667.77,2452.41,1999.71,2273.54,2346.38,2461.27,
3281.28,2662.43,2444.93,2017.17,2294.38,2353.44,2499.2,
3281.29,2662.87,2452.62,2012.24,2307.9,2353.71,2499.44,
3281.29,2663.46,2453.76,2013.36,2308.66,2354.83,2500.44,
