time,x,y,z,r,p,y,
3279.71,-0.329184,0.0430877,0.00550427,2.33126e-05,-3.14158,-4.07875e-05,
3279.72,-0.329175,0.0430714,0.00548675,2.38192e-05,3.14155,-1.40266e-05,
3279.73,-0.329167,0.0430658,0.00549737,-4.73097e-05,3.14158,-1.79105e-05,
3279.73,-0.32919,0.0430779,0.00549673,2.33261e-05,-3.14156,4.94813e-05,
3279.74,-0.329196,0.0430916,0.0054977,5.54556e-05,-3.14157,8.26734e-06,
3279.75,-0.329173,0.0430843,0.00550872,1.5838e-05,3.14158,6.43836e-06,
3279.75,-0.3292,0.0430728,0.00549677,5.63952e-05,-3.14152,5.47802e-05,
3279.76,-0.329208,0.0430986,0.00551124,0.000132664,-3.14152,-5.35583e-05,
3279.76,-0.329208,0.0430986,0.00551124,0.000132664,-3.14152,-5.35583e-05,
3279.77,-0.329189,0.043101,0.00551755,-4.22934e-05,-3.14152,-0.000135785,
3279.77,-0.329189,0.043101,0.00551755,-4.22934e-05,-3.14152,-0.000135785,
3279.78,-0.329185,0.043099,0.00551308,-4.87091e-05,-3.14155,-1.95305e-05,
3279.79,-0.329197,0.0430798,0.00548737,-5.37707e-05,3.14158,-8.47605e-05,
3279.79,-0.3292,0.0430868,0.00550839,-6.79615e-05,-3.14151,-6.27975e-06,
3279.79,-0.3292,0.0430868,0.00550839,-6.79615e-05,-3.14151,-6.27975e-06,
3279.8,-0.329189,0.043091,0.00550013,-4.25567e-05,-3.14156,7.15733e-06,
3279.85,-0.329221,0.0431064,0.00551355,-3.62362e-05,-3.14153,-3.55952e-05,
3279.85,-0.329167,0.043074,0.00549169,-9.47738e-06,3.14153,-7.723e-05,
3279.86,-0.329187,0.0430821,0.00550018,1.12027e-05,-3.14156,6.18206e-05,
3279.87,-0.329187,0.0430821,0.00550018,1.12027e-05,-3.14156,6.18206e-05,
3279.87,-0.329166,0.0430731,0.00549676,1.44504e-05,3.14154,-4.83535e-05,
3279.88,-0.329183,0.0430629,0.00549544,4.13451e-05,-3.14156,6.31488e-05,
3279.88,-0.329161,0.0430995,0.00549467,-9.53755e-06,3.14151,-1.11622e-05,
