time,CH1,CH2,CH3,CH4,CH5,CH6,
3583.48,2085.59,2009.59,1975.12,1689.76,2092.14,2300.63,
3583.48,2085.44,2005.6,1982.17,1688.31,2091.61,2294.33,
3583.49,2085.81,2009.68,1975.33,1689.72,2092.39,2301.04,
3583.5,2085.6,2009.31,1975.16,1689.42,2092.01,2300.76,
3583.5,2085.69,2009.37,1975.63,1689.78,2092.37,2300.92,
3583.51,2085.6,2009.66,1975.38,1689.32,2092.24,2300.81,
3583.51,2086.01,2009.4,1975.72,1689.47,2092.14,2300.92,
3583.52,2085.69,2009.16,1975.28,1689.48,2092.49,2300.88,
3583.53,2085.62,2009.45,1975.54,1689.67,2092.34,2300.93,
3583.53,2085.77,2005.02,1980.1,1688.12,2088.52,2341.15,
3583.53,2089.87,2005.38,1974.03,1688.01,2092.28,2301.06,
3583.54,2085.79,2009.57,1975.37,1689.69,2092.14,2300.63,
3583.54,2085.76,2009.47,1975.58,1689.72,2092.45,2301.13,
3583.55,2085.68,2009.51,1975.59,1689.59,2092.04,2301,
3583.56,2085.62,2009.53,1975.59,1689.69,2092.19,2300.88,
3583.56,2085.7,2009.39,1975.32,1689.47,2092.35,2300.74,
3583.57,2085.99,2009.41,1975.41,1689.71,2092.23,2300.86,
3583.57,2085.55,2003.68,1979.92,1688.32,2087.89,2341.34,
3583.58,2089.61,2015.63,1973.78,1687.11,2092.35,2300.92,
3583.59,2085.6,2009.43,1975.49,1689.39,2092.3,2300.68,
3583.59,2085.67,2009.36,1975.84,1689.87,2092.4,2301.12,
3583.6,2085.49,2009.48,1975.5,1689.49,2092.37,2300.65,
3583.6,2085.96,2009.37,1975.45,1689.52,2092.23,2300.91,
3583.61,2085.68,2009.13,1975.27,1689.46,2092.15,2301.26,
3583.61,2085.76,2009.42,1975.67,1689.5,2092.04,2300.93,
3583.62,2085.48,2009.55,1973.92,1684.18,2090.42,2308.37,
3583.62,2085.45,2009.07,1968.42,1693.54,2092.5,2301.44,
3583.63,2085.75,2009.56,1975.34,1689.49,2092.17,2301.11,
3583.63,2085.52,2009.32,1975.57,1689.5,2092.04,2300.78,
3583.64,2085.71,2009.45,1975.59,1689.66,2092.1,2300.87,
3583.64,2085.87,2009.7,1975.83,1689.73,2092.54,2301.17,
3583.65,2085.95,2009.24,1975.31,1689.39,2092.16,2300.96,
3583.66,2085.82,2009.56,1975.48,1689.46,2092.17,2300.99,
3583.66,2085.54,2003.06,1978.22,1688.27,2087.56,2305.66,
3583.67,2085.75,2016.35,1973.89,1685.93,2092.55,2301.03,
3583.68,2085.94,2009.58,1975.69,1689.62,2092.07,2300.8,
3583.68,2085.49,2009.38,1975.91,1689.78,2092.55,2301.13,
3583.69,2085.68,2009.66,1975.2,1689.58,2092.25,2300.84,
3583.69,2085.92,2009.63,1975.7,1689.5,2092.25,2300.65,
3583.7,2085.46,2009.35,1975.3,1689.48,2092.3,2301.32,
3583.71,2085.83,2009.18,1975.58,1689.74,2091.85,2300.95,
3583.71,2085.53,2013.54,1974.13,1683.41,2098.26,2293.7,
3583.72,2090.98,2008.92,1973,1689.64,2092.28,2301.08,
3583.72,2085.72,2009.71,1975.45,1689.52,2092.14,2301.18,
3583.73,2085.83,2009.4,1975.42,1689.75,2092.47,2300.82,
3583.73,2085.43,2009.19,1975.4,1689.51,2092.3,2300.75,
3583.74,2085.81,2009.3,1975.79,1689.53,2092.4,2300.59,
3583.74,2085.84,2009.51,1975.36,1689.52,2092.33,2301.16,
3583.75,2086.03,2009.3,1975.52,1689.61,2092.12,2300.73,
3583.75,2085.52,2015.64,1970.03,1689.48,2092.24,2294.16,
3583.76,2089.84,2002.91,1977.87,1689.63,2092.42,2300.94,
3583.77,2085.86,2009.31,1975.72,1689.67,2092.29,2300.77,
3583.77,2085.53,2009.06,1975.76,1689.79,2092.24,2301,
3583.78,2085.6,2009.23,1975.7,1689.44,2091.99,2300.73,
3583.78,2081.81,2006.76,1973.69,1688.57,2091.25,2300.33,
3583.79,2085.04,2009.03,1975.21,1689.87,2092.35,2301.27,
3583.8,2085.73,2009.41,1975.37,1689.68,2091.98,2300.57,
3583.8,2085.49,2009.65,1975.8,1689.71,2092.31,2301.11,
3583.81,2085.7,2009.51,1975.29,1689.33,2092.09,2301.14,
3583.82,2085.91,2009.47,1975.45,1689.62,2092.23,2301.02,
3583.82,2085.6,2009.5,1975.4,1689.78,2092.32,2300.88,
3583.83,2085.51,2009.35,1975.61,1689.66,2092.21,2300.82,
3583.83,2085.58,2009.88,1975.63,1689.68,2092.16,2300.91,
3583.84,2085.48,2009.42,1975.5,1689.57,2092.5,2300.97,
3583.84,2085.84,2009.72,1975.46,1689.63,2098.55,2293.85,
3583.85,2089.68,2008.99,1970.39,1688.92,2091.95,2293.45,
3583.85,2090.49,2003.14,1981.29,1688.38,2092.43,2301.04,
3583.86,2085.82,2009.6,1975.63,1689.63,2092.29,2300.93,
3583.86,2085.57,2009.56,1975.67,1689.84,2092.36,2300.8,
